name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Circle K · Visited link,"1630 Arthur St, Louisville, KY 40208",circlek.com,(502) 634-8917,,2.7,,38.177298,-85.9125264,Convenience Stores in Louisville 40203
Stop N Go · Visited link,"700 W Oak St, Louisville, KY 40203",,(502) 919-7166,,3.4,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Platinum Food Mart · Visited link,"1025 W Broadway, Louisville, KY 40203",,(502) 690-7365,,4.9,"Convenience store chain offering grab-&-go bites & beverages, plus assorted newsstand items.",38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Baders Food Mart · Visited link,"300 S 1st St, Louisville, KY 40202",,(502) 584-8412,,2.3,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Circle K · Visited link,"4301 Preston Hwy, Louisville, KY 40213",circlek.com,(502) 361-8500,,3.2,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Boone's Gas Station · Visited link,"521 N 22nd St, Louisville, KY 40203",,(502) 778-8420,,3.4,"·
Diesel gas",38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Shorty's Food Mart · Visited link,"1711 W Broadway, Louisville, KY 40203",,(502) 583-0014,,4.0,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Nulu Food Mart · Visited link,"528 E Liberty St, Louisville, KY 40202",,(502) 883-1451,,3.4,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Highlands Mart · Visited link,"1351 Bardstown Rd, Louisville, KY 40204",,(502) 454-3931,,4.1,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Urban Express Mini Mart · Visited link,"207 W Ormsby Ave, Louisville, KY 40203",,,,,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Thorntons · Visited link,"3320 Preston Hwy, Louisville, KY 40213",thorntonsinc.com,(502) 366-4047,,3.2,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Speedway · Visited link,"1101 Bardstown Rd, Louisville, KY 40204",speedway.com,(502) 458-6643,,3.2,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
4th & Cardinal Food Mart · Visited link,"1927 S 4th St, Louisville, KY 40208",,(502) 635-7740,,3.0,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Shell · Visited link,"300 S 1st St, Louisville, KY 40202",find.shell.com,(502) 584-8412,,2.9,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Shell · Visited link,"1025 W Broadway, Louisville, KY 40203",find.shell.com,(502) 690-7365,,3.1,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
EZ Food Mart · Visited link,"1100 Algonquin Pkwy, Louisville, KY 40208",,(502) 690-3193,,4.7,"·
In-store pickup
·
Delivery",38.2352011,-86.0538341,Convenience Stores in Louisville 40203
Thorntons · Visited link,"2007 Brownsboro Rd, Louisville, KY 40206",thorntonsinc.com,(502) 897-2951,,2.9,,38.2352011,-86.0538341,Convenience Stores in Louisville 40203
