name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Kroger,"5533 New Cut Rd, Louisville, KY 40214",kroger.com,(502) 361-7446,,4.0,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1443748,-85.8455573,Recently Closed Stores in Louisville 40208
Scheller's Fitness & Cycling - Okolona,"8323 Preston Hwy, Louisville, KY 40219",schellers.com,(502) 969-4100,,5.0,"·
In-store shopping
·
In-store pickup
·
Delivery",38.1308155,-85.7537598,Recently Closed Stores in Louisville 40208
Kroger · Visited link,"3165 S 2nd St, Louisville, KY 40208",kroger.com,(502) 368-6075,,3.8,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2025849,-85.8334602,Recently Closed Stores in Louisville 40208
Preslar's Western Shop · Visited link,"3299 Fern Valley Rd, Louisville, KY 40213",preslars.com,(502) 969-9019,,4.6,"·
In-store shopping
·
In-store pickup",38.1573642,-85.7758484,Recently Closed Stores in Louisville 40208
Dollar General · Visited link,"2701 S 4th St, Louisville, KY 40208",dollargeneral.com,(502) 792-0689,,4.0,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2099776,-85.8359654,Recently Closed Stores in Louisville 40208
Sun-Apparel · Visited link,"4703 Allmond Ave suite b, Louisville, KY 40209",sun-apparel.com,(502) 882-5100,,4.5,"·
In-store pickup",38.2099776,-85.8359654,Recently Closed Stores in Louisville 40208
Jim Dandy Beauty and Hair · Visited link,"4838 Poplar Level Rd, Louisville, KY 40213",jimdandybeauty.com,(502) 290-8304,,4.4,"·
In-store shopping",38.1719621,-85.7581771,Recently Closed Stores in Louisville 40208
Academy Sports + Outdoors · Visited link,"4901 Outer Loop #144, Louisville, KY 40219",academy.com,(502) 966-1650,,4.3,"Sporting goods chain selling athletic apparel & footwear, plus outdoor gear & fitness equipment.",38.1719621,-85.7581771,Recently Closed Stores in Louisville 40208
Scheler's Food Market · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,4.1,"·
Delivery",38.2289827,-85.8299344,Recently Closed Stores in Louisville 40208
JCPenney · Visited link,"4803 Outer Loop, Louisville, KY 40219",jcpenney.com,(502) 968-3381,,4.2,"Chain department store selling a wide selection of brand-name clothing, footwear, furniture & more.",38.1419585,-85.7449637,Recently Closed Stores in Louisville 40208
Meijer · Visited link,"9500 Preston Hwy, Louisville, KY 40229",meijer.com,(502) 962-3700,,4.3,"Chain retailer featuring brand-name groceries plus apparel, electronics & more.",38.1419585,-85.7449637,Recently Closed Stores in Louisville 40208
Town Fair Center · Visited link,"1915-1987 S Hurstbourne Pkwy, Louisville, KY 40220",google.com,(513) 746-2605,,4.1,,38.2166903,-85.6574023,Recently Closed Stores in Louisville 40208
RaceTrac · Visited link,"800 Air Commerce Dr, Louisville, KY 40219",racetrac.com,(502) 961-7492,,2.7,,38.133606,-85.7918268,Recently Closed Stores in Louisville 40208
rue21 · Visited link,"4801 Outer Loop D-641 Space, D-641, Louisville, KY 40219",,(502) 969-2186,,4.0,Retail brand offering fashion-forward clothing & accessories for young men & women.,38.1402417,-85.7419929,Recently Closed Stores in Louisville 40208
Distillery District Marketplace · Visited link,"Louisville International Airport, 600 Terminal Dr, Louisville, KY 40209",,,,1.9,,38.1838644,-85.8130812,Recently Closed Stores in Louisville 40208
Today's Man Store · Visited link,"4801 Outer Loop #202, Louisville, KY 40219",todaysmanstore.com,(502) 962-9958,,4.8,"Retail chain with a selection of brand-name urban streetwear & sneakers for men, women & kids.",38.141353,-85.7425903,Recently Closed Stores in Louisville 40208
Dollar Tree · Visited link,"700 Algonquin Pkwy WAGS, Louisville, KY 40208",dollartree.com,(502) 536-7790,,3.9,"·
In-store shopping",38.2112848,-85.8425711,Recently Closed Stores in Louisville 40208
Toy Crazy Collectables · Visited link,"6716 Outer Loop, Louisville, KY 40228",,(502) 969-7544,,4.9,,38.1372759,-85.7076158,Recently Closed Stores in Louisville 40208
7th Street Food Mart · Visited link,"2517 7th Street Rd, Louisville, KY 40208",,(502) 636-0073,,5.0,,38.2143884,-85.8550402,Recently Closed Stores in Louisville 40208
Pic Pac Southside Drive · Visited link,"2517 7th Street Rd, Louisville, KY 40208",,(502) 636-0073,,5.0,,38.2143884,-85.8550402,Recently Closed Stores in Louisville 40208
Gardiner Lane Shopping Center · Visited link,"6629 Southside Dr, Louisville, KY 40214",facebook.com,(502) 366-9389,,4.2,"·
In-store pickup",38.1595779,-85.8362719,Recently Closed Stores in Louisville 40208
Builders Surplus · Visited link,"5600 Poplar Level Rd, Louisville, KY 40228",builderssurplus.us,(502) 968-8858,,4.4,"·
In-store pickup
·
Delivery",38.1584725,-85.7292594,Recently Closed Stores in Louisville 40208
4th & Cardinal Food Mart · Visited link,"1927 S 4th St, Louisville, KY 40208",,(502) 635-7740,,3.0,,38.2196569,-85.8347201,Recently Closed Stores in Louisville 40208
Ace Hardware · Visited link,"5011 Preston Hwy, Louisville, KY 40213",acehardware.com,(502) 916-4589,,4.4,"Hardware store stocking household tools, garden supplies, home decor & more.",38.1763061,-85.7843503,Recently Closed Stores in Louisville 40208
Windsor · Visited link,"4801 Outer Loop B320, Louisville, KY 40219",windsorstore.com,(888) 495-4957,,4.0,"Trendy apparel & accessories for young women, including special-occasion dresses, jeans & basics.",38.14104,-85.7420878,Recently Closed Stores in Louisville 40208
Charlotte Russe · Visited link,"4801/302 Outer Loop, Louisville, KY 40219",charlotterusse.com,(502) 964-3046,,4.1,"Retail chain carrying trendy clothing, shoes, intimate apparel & accessories aimed at young women.",38.125965,-85.8411688,Recently Closed Stores in Louisville 40208
Duramart · Visited link,"1480 S 7th St, Louisville, KY 40208",,(502) 634-7110,,3.7,,38.227042,-85.8412868,Recently Closed Stores in Louisville 40208
KC Bridal & Prom at The Sewing Room · Visited link,"Second floor of Bearno's pizza, 6101 Bardstown Rd, Louisville, KY 40291",kcbridalprom.com,(502) 239-1445,,4.4,"Bridal boutique offering wedding gowns, prom dresses, tuxedo rentals & custom formalwear.",38.1580164,-85.6628734,Recently Closed Stores in Louisville 40208
Valu Market Outer Loop Plaza · Visited link,"7519 Outer Loop, Louisville, KY 40228",valumarket.com,(502) 239-7375,,4.2,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1580164,-85.6628734,Recently Closed Stores in Louisville 40208
Kroger · Visited link,"5533 New Cut Rd, Louisville, KY 40214",kroger.com,(502) 361-7446,,4.0,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1443748,-85.8455573,Recently Closed Stores in Louisville 40208
Pic Pac Supermarket · Visited link,"9304 Blue Lick Rd, Louisville, KY 40229",,(502) 384-9219,,3.5,,38.1140702,-85.7620091,Recently Closed Stores in Louisville 40208
Discount Medical Supplies · Visited link,"5715 Preston Hwy, Louisville, KY 40219",,(502) 365-4164,,3.3,"·
Delivery",38.1677957,-85.7742162,Recently Closed Stores in Louisville 40208
