name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
ALDI,"1032 S 4th St, Louisville, KY 40203",,(502) 837-0582,,4.1,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2376483,-85.9044717,Locally-Owned Groceries in Louisville 40211
Oasis Grocery Mart & Head Shop&smokers oasis · Visited link,"1032 S 4th St, Louisville, KY 40203",,(502) 837-0582,,4.1,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2376483,-85.9044717,Locally-Owned Groceries in Louisville 40211
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.2376483,-85.9044717,Locally-Owned Groceries in Louisville 40211
Kroger · Visited link,"2710 W Broadway, Louisville, KY 40211",kroger.com,(502) 778-3346,,3.5,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2376483,-85.9044717,Locally-Owned Groceries in Louisville 40211
Happy Market · Visited link,"1201 Cecil Ave, Louisville, KY 40211",,(502) 775-8966,,4.1,,38.2376483,-85.9044717,Locally-Owned Groceries in Louisville 40211
Trader Joe's · Visited link,"4600 Shelbyville Rd #111, Louisville, KY 40207",locations.traderjoes.com,(502) 895-1361,,4.7,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",38.2500898,-85.7755661,Locally-Owned Groceries in Louisville 40211
Sunshine Grocery · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.2345734,-85.8982358,Locally-Owned Groceries in Louisville 40211
Market Zone 100 Inc · Visited link,"118 S 26th St, Louisville, KY 40212",market-zone-100-inc.edan.io,(502) 742-2066,,3.9,,38.2345734,-85.8982358,Locally-Owned Groceries in Louisville 40211
Broadway Food Mart · Visited link,"4134 W Broadway, Louisville, KY 40211",,,,4.1,,38.2500656,-85.965146,Locally-Owned Groceries in Louisville 40211
West Food Mart · Visited link,"2200 W Market St, Louisville, KY 40212",,(502) 384-0327,,4.1,,38.2500656,-85.965146,Locally-Owned Groceries in Louisville 40211
Paul's Fruit Market · Visited link,"3922 Chenoweth Square, Louisville, KY 40207",paulsfruit.com,(502) 896-8918,,4.8,"·
In-store shopping
·
In-store pickup",38.2541667,-85.7989178,Locally-Owned Groceries in Louisville 40211
5 Brothers Grocery & Smokeshop · Visited link,"1159 S 4th St, Louisville, KY 40203",,(502) 919-8483,,4.0,,38.235321,-85.9042457,Locally-Owned Groceries in Louisville 40211
Scheler's Food Market · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,4.1,"·
Delivery",38.235321,-85.9042457,Locally-Owned Groceries in Louisville 40211
2 Brothers market · Visited link,"438 N 28th St, Louisville, KY 40212",,(502) 742-5494,,4.5,,38.235321,-85.9042457,Locally-Owned Groceries in Louisville 40211
Webb's Market · Visited link,"944 E Muhammad Ali Blvd, Louisville, KY 40204",,(502) 583-0318,,4.1,,38.235321,-85.9042457,Locally-Owned Groceries in Louisville 40211
Save A Lot · Visited link,"2626 Portland Ave, Louisville, KY 40212",savealot.com,(502) 772-0705,,4.1,"·
In-store shopping
·
Delivery",38.235321,-85.9042457,Locally-Owned Groceries in Louisville 40211
ValuMarket Mid City Mall · Visited link,"1250 Bardstown Rd #1, Louisville, KY 40204",valumarket.com,(502) 459-2221,,4.3,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.235321,-85.9042457,Locally-Owned Groceries in Louisville 40211
Mr. Zee Corner Market · Visited link,"358 N 26th St, Louisville, KY 40212",mr-zee-corner-market.edan.io,(502) 772-1623,,4.6,,38.235321,-85.9042457,Locally-Owned Groceries in Louisville 40211
H & S Groceries · Visited link,"4619 W Market St, Louisville, KY 40212",,(502) 778-7947,,3.8,,38.235321,-85.9042457,Locally-Owned Groceries in Louisville 40211
Douglass Loop Farmers Market · Visited link,"2005 Douglass Blvd, Louisville, KY 40205",douglassloopfarmersmarket.org,(502) 794-8237,,4.8,,38.235321,-85.9042457,Locally-Owned Groceries in Louisville 40211
