name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
ALDI,"3118 Grant Line Rd, New Albany, IN 47150",stores.aldi.us,(855) 955-2534,,4.6,"Retail chain selling a range of grocery items, meat & dairy.",38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
Sunshine Grocery · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
Teranga International African Market · Visited link,"3027 S 4th St, Louisville, KY 40208",,(502) 365-4610,,4.6,,38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
African store · Visited link,"3908 Bardstown Rd, Louisville, KY 40218",,(502) 749-1234,,4.7,"·
In-store shopping",38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
International Market · Visited link,"7100 Preston Hwy, Louisville, KY 40219",edan.io,(502) 964-4447,,4.1,,38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
Abraha Food & Tobacco Mart · Visited link,"1101 S 2nd St, Louisville, KY 40203",,(502) 883-1069,,3.9,,38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
SAGARMATHA GROCERY LLC · Visited link,"4010 Bardstown Rd, Louisville, KY 40218",,(502) 365-1487,,5.0,,38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
Bantu Star Food Market · Visited link,"1320 Berry Blvd, Louisville, KY 40215",,(502) 632-2882,,3.5,,38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
A-Chau Grocery Store · Visited link,"5107 S 3rd St, Louisville, KY 40214",,(502) 366-9830,,4.6,,38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
Pathivara International Grocery · Visited link,"7535 Outer Loop, Louisville, KY 40228",,(502) 398-5385,,4.8,,38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
Oasis Grocery Mart & Head Shop&smokers oasis · Visited link,"1032 S 4th St, Louisville, KY 40203",,(502) 837-0582,,4.1,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
Asian Bazaar International Market (नेपाली किराना पसल ) · Visited link,"2218 Hikes Ln suite, Louisville, KY 40218",facebook.com,(502) 690-2917,,4.1,,38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
ASIAN GROCERY LLC · Visited link,"7309 St Andrews Church Rd, Louisville, KY 40214",,(502) 915-0036,,4.3,,38.3069223,-86.0328184,Ethnic Groceries in Louisville 40203
