name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Speedway · Visited link,,,,,,,38.1658909,-85.8244214,Gas Stations in Louisville 40214
bp · Visited link,"3301 Newburg Rd, Louisville, KY 40218",map.bp.com,(502) 452-6166,,3.1,,38.1658909,-85.8244214,Gas Stations in Louisville 40214
Speedway · Visited link,"2720 Taylorsville Rd, Louisville, KY 40205",speedway.com,(502) 456-6029,,3.8,,38.1658909,-85.8244214,Gas Stations in Louisville 40214
Shell · Visited link,"300 S 1st St, Louisville, KY 40202",find.shell.com,(502) 584-8412,,2.9,,38.2529451,-85.8965558,Gas Stations in Louisville 40214
Murphy USA · Visited link,"2018 Bashford Manor Ln, Louisville, KY 40218",murphyusa.com,(502) 454-9770,,4.0,,38.199844,-85.8138166,Gas Stations in Louisville 40214
Marathon Gas · Visited link,"5620 S 3rd St, Louisville, KY 40214",,(502) 368-9121,,3.7,,38.1685684,-85.9129931,Gas Stations in Louisville 40214
Thorntons · Visited link,"8405 National Turnpike, Louisville, KY 40214",thorntonsinc.com,(502) 375-5959,,3.6,,38.1685684,-85.9129931,Gas Stations in Louisville 40214
Circle K · Visited link,"4701 S 3rd St, Louisville, KY 40214",circlek.com,(502) 367-0292,,2.9,,38.1685684,-85.9129931,Gas Stations in Louisville 40214
Marathon Gas · Visited link,"5600 National Turnpike, Louisville, KY 40214",marathonbrand.com,(502) 322-4220,,3.8,,38.1685684,-85.9129931,Gas Stations in Louisville 40214
Circle K · Visited link,"4347 S 3rd St, Louisville, KY 40214",circlek.com,(502) 361-2193,,3.0,,38.1685684,-85.9129931,Gas Stations in Louisville 40214
Shell · Visited link,"7746 St Andrews Church Rd, Louisville, KY 40214",shell.us,(502) 438-9400,,3.7,"·
Diesel gas",38.1685684,-85.9129931,Gas Stations in Louisville 40214
Marathon · Visited link,"6000 Manslick Rd, Louisville, KY 40214",marathonbrand.com,(512) 364-9795,,3.8,,38.1685684,-85.9129931,Gas Stations in Louisville 40214
Marathon Gas · Visited link,"5901 New Cut Rd, Louisville, KY 40214",,(502) 367-1914,,2.7,"·
Diesel gas",38.1685684,-85.9129931,Gas Stations in Louisville 40214
Speedway · Visited link,"1422 Poplar Level Rd, Louisville, KY 40217",speedway.com,(502) 637-7198,,3.5,"Gas-station & convenience-store chain with grab-&-go food, plus hot & cold beverages.",38.1685684,-85.9129931,Gas Stations in Louisville 40214
Circle K · Visited link,"5929 New Cut Rd, Louisville, KY 40214",circlek.com,(502) 368-4446,,3.8,,38.1685684,-85.9129931,Gas Stations in Louisville 40214
Circle k · Visited link,"5929 New Cut Rd, Louisville, KY 40214",shell.com,(502) 368-4446,,4.2,"·
Diesel gas",38.1685684,-85.9129931,Gas Stations in Louisville 40214
Speedway · Visited link,"3030 Taylor Blvd, Louisville, KY 40208",speedway.com,(502) 634-8955,,3.8,,38.1685684,-85.9129931,Gas Stations in Louisville 40214
Speedway · Visited link,"4239 Poplar Level Rd, Louisville, KY 40213",speedway.com,(502) 459-0045,,3.7,,38.1685684,-85.9129931,Gas Stations in Louisville 40214
Speedway · Visited link,"1101 Bardstown Rd, Louisville, KY 40204",speedway.com,(502) 458-6643,,3.2,,38.1685684,-85.9129931,Gas Stations in Louisville 40214
BP · Visited link,"2704 Crittenden Dr, Louisville, KY 40209",bp.com,(502) 384-9134,,3.3,,38.1685684,-85.9129931,Gas Stations in Louisville 40214
Speedway · Visited link,"8015 Shelbyville Rd, Louisville, KY 40222",speedway.com,(502) 326-1419,,3.7,,38.2490358,-85.7490105,Gas Stations in Louisville 40214
Murphy USA · Visited link,"185 Outer Loop, Louisville, KY 40214",murphyusa.com,(502) 364-9150,,3.3,,38.1275797,-85.9230122,Gas Stations in Louisville 40214
bp · Visited link,"1735 Newburg Rd, Louisville, KY 40205",map.bp.com,(502) 749-6002,,2.9,,38.22403,-85.8556056,Gas Stations in Louisville 40214
