name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
ALDI,"5109 Dixie Hwy, Louisville, KY 40216",stores.aldi.us,(855) 955-2534,,4.4,"Retail chain selling a range of grocery items, meat & dairy.",38.1670544,-85.9003294,Locally-Owned Groceries in Louisville 40206
Pic Pac Southside Drive,"6629 Southside Dr, Louisville, KY 40214",facebook.com,(502) 366-9389,,4.2,"·
In-store pickup",38.1595779,-85.8362719,Locally-Owned Groceries in Louisville 40206
Scheler's Food Market · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,4.1,"·
Delivery",38.2289827,-85.8299344,Locally-Owned Groceries in Louisville 40206
Frank's Meat & Produce · Visited link,"3342 Preston Hwy, Louisville, KY 40213",franksmeatsandproduce.com,(502) 363-3989,,4.8,"·
In-store shopping
·
Curbside pickup",38.2289827,-85.8299344,Locally-Owned Groceries in Louisville 40206
Safari International Grocery Store · Visited link,"1900 Crums Ln, Louisville, KY 40216",,(502) 963-5221,,4.3,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1926485,-85.8815089,Locally-Owned Groceries in Louisville 40206
Sunshine Grocery · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.2345734,-85.826138,Locally-Owned Groceries in Louisville 40206
Cardinal Market · Visited link,"7312 St Andrews Church Rd suite a, Louisville, KY 40214",,(502) 368-7511,,4.1,,38.1545257,-85.8754908,Locally-Owned Groceries in Louisville 40206
Shively Food Mart · Visited link,"3122 Dixie Hwy, Louisville, KY 40216",,(502) 690-3293,,4.0,"·
In-store pickup",38.2042523,-85.8728365,Locally-Owned Groceries in Louisville 40206
EL REY MARKET · Visited link,"7600 National Turnpike, Louisville, KY 40214",,(502) 384-0949,,4.2,,38.1392744,-85.8264156,Locally-Owned Groceries in Louisville 40206
Oasis Grocery Mart & Head Shop&smokers oasis · Visited link,"1032 S 4th St, Louisville, KY 40203",,(502) 837-0582,,4.1,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2376483,-85.8323739,Locally-Owned Groceries in Louisville 40206
Kroger · Visited link,"3165 S 2nd St, Louisville, KY 40208",kroger.com,(502) 368-6075,,3.8,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2376483,-85.8323739,Locally-Owned Groceries in Louisville 40206
ALDI · Visited link,"3442 Preston Hwy, Louisville, KY 40213",stores.aldi.us,(855) 955-2534,,4.5,"Retail chain selling a range of grocery items, meat & dairy.",38.2376483,-85.8323739,Locally-Owned Groceries in Louisville 40206
Dongar Food Mart & Deli · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,3.9,,38.2376483,-85.8323739,Locally-Owned Groceries in Louisville 40206
ValuMarket Mid City Mall · Visited link,"1250 Bardstown Rd #1, Louisville, KY 40204",valumarket.com,(502) 459-2221,,4.3,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2347644,-85.7898586,Locally-Owned Groceries in Louisville 40206
Pic Pac Southside Drive · Visited link,"6629 Southside Dr, Louisville, KY 40214",facebook.com,(502) 366-9389,,4.2,"·
In-store pickup",38.1595779,-85.8362719,Locally-Owned Groceries in Louisville 40206
Save A Lot · Visited link,"4148 Taylor Blvd, Louisville, KY 40215",savealot.com,(502) 367-8433,,4.3,Discount supermarket chain carrying brand-name & private-label grocery items.,38.1595779,-85.8362719,Locally-Owned Groceries in Louisville 40206
Webb's Market · Visited link,"944 E Muhammad Ali Blvd, Louisville, KY 40204",,(502) 583-0318,,4.1,,38.2485922,-85.8070033,Locally-Owned Groceries in Louisville 40206
Paul's Fruit Market · Visited link,"3922 Chenoweth Square, Louisville, KY 40207",paulsfruit.com,(502) 896-8918,,4.8,"·
In-store shopping
·
In-store pickup",38.2541667,-85.72682,Locally-Owned Groceries in Louisville 40206
Gordon Food Service Store · Visited link,"7483 Dixie Hwy, Louisville, KY 40258",gfsstore.com,(502) 271-1233,,4.6,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1419467,-85.9113959,Locally-Owned Groceries in Louisville 40206
Phuoc Binh Grocery · Visited link,"5301 S 3rd St, Louisville, KY 40214",,(502) 366-7002,,4.0,,38.17118,-85.8397904,Locally-Owned Groceries in Louisville 40206
5 Brothers Grocery & Smokeshop · Visited link,"1159 S 4th St, Louisville, KY 40203",,(502) 919-8483,,4.0,,38.235321,-85.8321479,Locally-Owned Groceries in Louisville 40206
Crescent Hill Farmers Market · Visited link,"201 S Peterson Ave, Louisville, KY 40206",,(502) 851-9573,,4.2,,38.2533675,-85.7698233,Locally-Owned Groceries in Louisville 40206
The Fresh Market · Visited link,"1805 Rudy Ln, Louisville, KY 40207",stores.thefreshmarket.com,(502) 895-7593,,4.4,"Upscale grocery store chain with an old-world vibe offers local produce, prepared eats, wine & more.",38.27963,-85.7099718,Locally-Owned Groceries in Louisville 40206
Garden Girl Foods · Visited link,"1300 W Muhammad Ali Blvd, Louisville, KY 40203",,(502) 384-1600,,4.9,"·
Dine-in
·
Takeout
·
Delivery",38.2522931,-85.8452559,Locally-Owned Groceries in Louisville 40206
Kroger · Visited link,"1265 Goss Ave, Louisville, KY 40217",kroger.com,(502) 634-0724,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2264998,-85.8025548,Locally-Owned Groceries in Louisville 40206
Kroger · Visited link,"7509 Terry Rd, Louisville, KY 40258",kroger.com,(502) 935-8954,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1425543,-85.9422647,Locally-Owned Groceries in Louisville 40206
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.2415957,-85.8163981,Locally-Owned Groceries in Louisville 40206
Whole Foods Market · Visited link,"4944 Shelbyville Rd, Louisville, KY 40207",wholefoodsmarket.com,(502) 899-5545,,4.4,"Eco-minded chain with natural & organic grocery items, housewares & other products (most sell wine).",38.248632,-85.6980794,Locally-Owned Groceries in Louisville 40206
ALDI · Visited link,"5109 Dixie Hwy, Louisville, KY 40216",stores.aldi.us,(855) 955-2534,,4.4,"Retail chain selling a range of grocery items, meat & dairy.",38.1670544,-85.9003294,Locally-Owned Groceries in Louisville 40206
Oriental Supermarket · Visited link,"1211 Gilmore Ln, Louisville, KY 40213",,(502) 966-0400,,4.4,,38.1757318,-85.7838994,Locally-Owned Groceries in Louisville 40206
Kroger · Visited link,"4009 Poplar Level Rd, Louisville, KY 40213",kroger.com,(502) 454-3914,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1757318,-85.7838994,Locally-Owned Groceries in Louisville 40206
Kroger · Visited link,"5533 New Cut Rd, Louisville, KY 40214",kroger.com,(502) 361-7446,,4.0,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1443748,-85.8455573,Locally-Owned Groceries in Louisville 40206
Paul's Fruit Market · Visited link,"3704 Taylorsville Rd, Louisville, KY 40220",paulsfruit.com,(502) 456-4750,,4.7,"·
In-store shopping
·
In-store pickup
·
Delivery",38.2205104,-85.7174971,Locally-Owned Groceries in Louisville 40206
