name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Kroger,"4009 Poplar Level Rd, Louisville, KY 40213",kroger.com,(502) 454-3914,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2020134,-85.7798633,Locally-Owned Groceries in Louisville 40205
ALDI,"3442 Preston Hwy, Louisville, KY 40213",stores.aldi.us,(855) 955-2534,,4.5,"Retail chain selling a range of grocery items, meat & dairy.",38.2020134,-85.7798633,Locally-Owned Groceries in Louisville 40205
ValuMarket Mid City Mall · Visited link,"1250 Bardstown Rd #1, Louisville, KY 40204",valumarket.com,(502) 459-2221,,4.3,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2020134,-85.7798633,Locally-Owned Groceries in Louisville 40205
Scheler's Food Market · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,4.1,"·
Delivery",38.2289827,-85.8299344,Locally-Owned Groceries in Louisville 40205
Paul's Fruit Market · Visited link,"3704 Taylorsville Rd, Louisville, KY 40220",paulsfruit.com,(502) 456-4750,,4.7,"·
In-store shopping
·
In-store pickup
·
Delivery",38.2205104,-85.7174971,Locally-Owned Groceries in Louisville 40205
Kroger · Visited link,"2440 Bardstown Rd, Louisville, KY 40205",kroger.com,(502) 459-9805,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.223086,-85.7593739,Locally-Owned Groceries in Louisville 40205
Oasis Grocery Mart & Head Shop&smokers oasis · Visited link,"1032 S 4th St, Louisville, KY 40203",,(502) 837-0582,,4.1,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2376483,-85.8323739,Locally-Owned Groceries in Louisville 40205
Kroger · Visited link,"1265 Goss Ave, Louisville, KY 40217",kroger.com,(502) 634-0724,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2376483,-85.8323739,Locally-Owned Groceries in Louisville 40205
Dongar Food Mart & Deli · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,3.9,,38.2376483,-85.8323739,Locally-Owned Groceries in Louisville 40205
Rainbow Blossom Highlands · Visited link,"3046 Bardstown Rd, Louisville, KY 40205",rainbowblossom.com,(502) 498-2470,,4.5,"·
In-store pickup",38.2129437,-85.7460336,Locally-Owned Groceries in Louisville 40205
5 Brothers Grocery & Smokeshop · Visited link,"1159 S 4th St, Louisville, KY 40203",,(502) 919-8483,,4.0,,38.235321,-85.8321479,Locally-Owned Groceries in Louisville 40205
The Original Bardstown Road Farmers' Market Inc. · Visited link,"1722 Bardstown Rd, Louisville, KY 40205",bardstownroadfarmersmarket.com,,,4.5,,38.2291283,-85.7745491,Locally-Owned Groceries in Louisville 40205
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.2415957,-85.8163981,Locally-Owned Groceries in Louisville 40205
Douglass Loop Farmers Market · Visited link,"2005 Douglass Blvd, Louisville, KY 40205",douglassloopfarmersmarket.org,(502) 794-8237,,4.8,,38.2254773,-85.7660278,Locally-Owned Groceries in Louisville 40205
Paul's Fruit Market · Visited link,"3922 Chenoweth Square, Louisville, KY 40207",paulsfruit.com,(502) 896-8918,,4.8,"·
In-store shopping
·
In-store pickup",38.2541667,-85.72682,Locally-Owned Groceries in Louisville 40205
Golden Key International Grocery Store · Visited link,"3922 Chenoweth Square, Louisville, KY 40207",paulsfruit.com,(502) 896-8918,,4.8,"·
In-store shopping
·
In-store pickup",38.2541667,-85.72682,Locally-Owned Groceries in Louisville 40205
Gordon Food Service Store,"3821 Bardstown Rd, Louisville, KY 40218",goldenkeymarket.com,(502) 485-9009,,4.7,,38.196102,-85.7260234,Locally-Owned Groceries in Louisville 40205
Kroger · Visited link,"4009 Poplar Level Rd, Louisville, KY 40213",kroger.com,(502) 454-3914,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2020134,-85.7798633,Locally-Owned Groceries in Louisville 40205
Kroger · Visited link,"3039 Breckenridge Ln, Louisville, KY 40220",kroger.com,(502) 452-6445,,3.9,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2174813,-85.6983537,Locally-Owned Groceries in Louisville 40205
Sunshine Grocery · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.2345734,-85.826138,Locally-Owned Groceries in Louisville 40205
Garden Gate Fruit Market · Visited link,"4411 Breckenridge Ln, Louisville, KY 40218",gardengatemarket.com,(502) 499-5275,,4.6,"·
In-store shopping",38.1816702,-85.6982168,Locally-Owned Groceries in Louisville 40205
Whole Foods Market · Visited link,"4944 Shelbyville Rd, Louisville, KY 40207",wholefoodsmarket.com,(502) 899-5545,,4.4,"Eco-minded chain with natural & organic grocery items, housewares & other products (most sell wine).",38.248632,-85.6980794,Locally-Owned Groceries in Louisville 40205
Save A Lot · Visited link,"5747 Preston Hwy, Louisville, KY 40219",savealot.com,(502) 966-3477,,4.3,Discount supermarket chain carrying brand-name & private-label grocery items.,38.1670307,-85.7740486,Locally-Owned Groceries in Louisville 40205
EL REY MARKET · Visited link,"7600 National Turnpike, Louisville, KY 40214",,(502) 384-0949,,4.2,,38.1392744,-85.8264156,Locally-Owned Groceries in Louisville 40205
Kroger · Visited link,"3165 S 2nd St, Louisville, KY 40208",kroger.com,(502) 368-6075,,3.8,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2025849,-85.8334602,Locally-Owned Groceries in Louisville 40205
Cardinal Market · Visited link,"7312 St Andrews Church Rd suite a, Louisville, KY 40214",,(502) 368-7511,,4.1,,38.1545257,-85.8754908,Locally-Owned Groceries in Louisville 40205
Supermercado Guanajuato #2 · Visited link,"6201 Preston Hwy Ste B, Louisville, KY 40219",supermercadoguanajuato.com,(502) 498-5088,,4.3,,38.1609901,-85.7684032,Locally-Owned Groceries in Louisville 40205
The Fresh Market · Visited link,"1805 Rudy Ln, Louisville, KY 40207",stores.thefreshmarket.com,(502) 895-7593,,4.4,"Upscale grocery store chain with an old-world vibe offers local produce, prepared eats, wine & more.",38.27963,-85.7099718,Locally-Owned Groceries in Louisville 40205
Garden Girl Foods · Visited link,"1300 W Muhammad Ali Blvd, Louisville, KY 40203",,(502) 384-1600,,4.9,"·
Dine-in
·
Takeout
·
Delivery",38.2522931,-85.8452559,Locally-Owned Groceries in Louisville 40205
Wiltshire Pantry Bakery and Café - Highlands · Visited link,"901 Barret Ave, Louisville, KY 40204",wiltshirepantry.com,(502) 581-8561,,4.6,,38.2402757,-85.803113,Locally-Owned Groceries in Louisville 40205
Webb's Market · Visited link,"944 E Muhammad Ali Blvd, Louisville, KY 40204",,(502) 583-0318,,4.1,,38.2402757,-85.803113,Locally-Owned Groceries in Louisville 40205
Valu Market Outer Loop Plaza · Visited link,"7519 Outer Loop, Louisville, KY 40228",valumarket.com,(502) 239-7375,,4.2,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1388889,-85.6923756,Locally-Owned Groceries in Louisville 40205
Rainbow Blossom St Matthews · Visited link,"3738 Lexington Rd, Louisville, KY 40207",rainbowblossom.com,(502) 896-0189,,4.5,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2520587,-85.7311557,Locally-Owned Groceries in Louisville 40205
Supermercado Guanajuato #3 · Visited link,"5624 Bardstown Rd, Louisville, KY 40291",supermercadoguanajuato.com,(502) 709-5131,,4.3,,38.163042,-85.6705339,Locally-Owned Groceries in Louisville 40205
Oriental Supermarket · Visited link,"1211 Gilmore Ln, Louisville, KY 40213",,(502) 966-0400,,4.4,,38.1757318,-85.7838994,Locally-Owned Groceries in Louisville 40205
Logan Street Market · Visited link,"1001 Logan St, Louisville, KY 40204",loganstmarket.com,(502) 384-2001,,4.6,,38.2357844,-85.8114865,Locally-Owned Groceries in Louisville 40205
Asian Food Mart(Dixie Oriental Supermarket) · Visited link,"3900 Bardstown Rd, Louisville, KY 40218",,(502) 473-1922,,4.7,"·
In-store shopping",38.1950055,-85.7254612,Locally-Owned Groceries in Louisville 40205
Butchertown Grocery Bakery · Visited link,"743 E Main St, Louisville, KY 40202",instagram.com,(502) 742-8315 ext. 2,,4.6,,38.2547511,-85.8100019,Locally-Owned Groceries in Louisville 40205
Pic Pac Southside Drive · Visited link,"6629 Southside Dr, Louisville, KY 40214",facebook.com,(502) 366-9389,,4.2,"·
In-store pickup",38.1595779,-85.8362719,Locally-Owned Groceries in Louisville 40205
Frank's Meat & Produce · Visited link,"3342 Preston Hwy, Louisville, KY 40213",franksmeatsandproduce.com,(502) 363-3989,,4.8,"·
In-store shopping
·
Curbside pickup",38.1595779,-85.8362719,Locally-Owned Groceries in Louisville 40205
Preston Street Poultry Market · Visited link,"941 S Preston St, Louisville, KY 40203",,(502) 587-6751,,4.6,,38.2393754,-85.820317,Locally-Owned Groceries in Louisville 40205
Price Less Foods · Visited link,"7813 Beulah Church Rd, Louisville, KY 40228",mypricelessfoods.com,(502) 239-7297,,4.3,"·
In-store shopping",38.1354774,-85.6842582,Locally-Owned Groceries in Louisville 40205
Kingsley Meats & Catering · Visited link,"2701 Taylorsville Rd, Louisville, KY 40205",kingsleymeatsandcatering.com,(502) 459-7585,,4.7,"·
Dine-in
·
Takeout
·
Delivery",38.2232923,-85.7413783,Locally-Owned Groceries in Louisville 40205
Trader Joe's · Visited link,"4600 Shelbyville Rd #111, Louisville, KY 40207",locations.traderjoes.com,(502) 895-1361,,4.7,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",38.2500898,-85.7034683,Locally-Owned Groceries in Louisville 40205
ALDI · Visited link,"3442 Preston Hwy, Louisville, KY 40213",stores.aldi.us,(855) 955-2534,,4.5,"Retail chain selling a range of grocery items, meat & dairy.",38.194908,-85.802991,Locally-Owned Groceries in Louisville 40205
Phuoc Binh Grocery · Visited link,"5301 S 3rd St, Louisville, KY 40214",,(502) 366-7002,,4.0,,38.17118,-85.8397904,Locally-Owned Groceries in Louisville 40205
Save A Lot · Visited link,"4148 Taylor Blvd, Louisville, KY 40215",savealot.com,(502) 367-8433,,4.3,Discount supermarket chain carrying brand-name & private-label grocery items.,38.17118,-85.8397904,Locally-Owned Groceries in Louisville 40205
Paul's Fruit Market · Visited link,"4990 US-42, Louisville, KY 40222",paulsfruit.com,(502) 426-5070,,4.7,"·
In-store shopping
·
In-store pickup",38.2831732,-85.7005769,Locally-Owned Groceries in Louisville 40205
Haymarket at River Road · Visited link,"3020 River Rd, Louisville, KY 40207",haymkt.com,(502) 576-5760,,4.3,,38.27822,-85.768247,Locally-Owned Groceries in Louisville 40205
Party Mart · Visited link,"3050 Bardstown Rd, Louisville, KY 40205",liquorbarn.com,(502) 452-1809,,4.5,"·
Delivery",38.2128288,-85.7458673,Locally-Owned Groceries in Louisville 40205
Thang-Long · Visited link,"4836 Southside Dr, Louisville, KY 40214",,(502) 368-9429,,4.5,,38.1777214,-85.8370758,Locally-Owned Groceries in Louisville 40205
"Morris Deli, Liquor & Catering · Visited link","2228 Taylorsville Rd, Louisville, KY 40205",morrisdelicatering.com,(502) 458-1668,,4.8,"·
Takeout
·
Delivery",38.2231521,-85.7555389,Locally-Owned Groceries in Louisville 40205
Falls City Market · Visited link,"400 S 2nd St, Louisville, KY 40202",omnihotels.com,(502) 313-6664,,4.4,"·
Dine-in
·
Takeout
·
Delivery",38.2526631,-85.8269771,Locally-Owned Groceries in Louisville 40205
Full Stop Station · Visited link,"1132 E St Catherine St, Louisville, KY 40204",fullstopstation.com,(502) 260-8046,,4.5,,38.2526631,-85.8269771,Locally-Owned Groceries in Louisville 40205
The Village Market Food Hall · Visited link,"712 Brent St, Louisville, KY 40204",villagemarketfoodhall.com,,,4.5,,38.2526631,-85.8269771,Locally-Owned Groceries in Louisville 40205
Nord's Bakery · Visited link,"2118 S Preston St, Louisville, KY 40217",nordsbakery.biz,(502) 634-0931,,4.8,"Corner bakeshop crafting made-to-order wedding cakes, donuts & other confections in snug confines.",38.2526631,-85.8269771,Locally-Owned Groceries in Louisville 40205
Bodega Mi Sueno · Visited link,"3646 Mall Rd, Louisville, KY 40218",,(502) 450-5661,,4.4,"·
Delivery",38.1976027,-85.7422698,Locally-Owned Groceries in Louisville 40205
Schreck's Baxter Liquors · Visited link,"1535 Baxter Ave, Louisville, KY 40205",,(502) 456-6144,,4.6,,38.2278704,-85.7862934,Locally-Owned Groceries in Louisville 40205
Sysco Louisville - Food Distributor & Restaurant Supplies · Visited link,"7705 National Turnpike, Louisville, KY 40214",sysco.com,(502) 364-4300,,2.6,,38.1408261,-85.8248583,Locally-Owned Groceries in Louisville 40205
Omar liquor plus · Visited link,"331 E Oak St, Louisville, KY 40203",,(502) 561-0868,,3.8,,38.2343762,-85.821857,Locally-Owned Groceries in Louisville 40205
Jiggs Fruit Market · Visited link,"5301 Valley Station Rd, Louisville, KY 40272",,(502) 309-4667,,4.7,,38.1061251,-85.9338065,Locally-Owned Groceries in Louisville 40205
