name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
ALDI,"5109 Dixie Hwy, Louisville, KY 40216",stores.aldi.us,(855) 955-2534,,4.4,"Retail chain selling a range of grocery items, meat & dairy.",38.1670544,-85.9724272,Ethnic Groceries in Louisville 40217
Lamp Fall African & International Grocery Store · Visited link,"4222 Bishop Ln, Louisville, KY 40218",,(502) 290-6702,,4.4,,38.199993,-85.8310095,Ethnic Groceries in Louisville 40217
African store · Visited link,"3908 Bardstown Rd, Louisville, KY 40218",,(502) 749-1234,,4.7,"·
In-store shopping",38.199993,-85.8310095,Ethnic Groceries in Louisville 40217
SAGARMATHA GROCERY LLC · Visited link,"4010 Bardstown Rd, Louisville, KY 40218",,(502) 365-1487,,5.0,,38.199993,-85.8310095,Ethnic Groceries in Louisville 40217
International Market · Visited link,"7100 Preston Hwy, Louisville, KY 40219",edan.io,(502) 964-4447,,4.1,,38.199993,-85.8310095,Ethnic Groceries in Louisville 40217
Brooks Grocery Ethiopian/ Ethnic store · Visited link,"2141 Buechel Bank Rd, Louisville, KY 40218",brooksgroceryky.com,(502) 491-1417,,4.8,,38.199993,-85.8310095,Ethnic Groceries in Louisville 40217
Sunshine Grocery · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.2345734,-85.8982358,Ethnic Groceries in Louisville 40217
Namaste Kamana Grocery · Visited link,"3825 Bardstown Rd, Louisville, KY 40218",,(502) 299-8445,,3.7,,38.196102,-85.7978986,Ethnic Groceries in Louisville 40217
Asian Bazaar International Market (नेपाली किराना पसल ) · Visited link,"2218 Hikes Ln suite, Louisville, KY 40218",facebook.com,(502) 690-2917,,4.1,,38.196102,-85.7978986,Ethnic Groceries in Louisville 40217
Teranga International African Market · Visited link,"3027 S 4th St, Louisville, KY 40208",,(502) 365-4610,,4.6,,38.2054732,-85.9092781,Ethnic Groceries in Louisville 40217
Golden Key International Grocery Store · Visited link,"3821 Bardstown Rd, Louisville, KY 40218",goldenkeymarket.com,(502) 485-9009,,4.7,,38.196102,-85.7981212,Ethnic Groceries in Louisville 40217
dong phuong Grocery Store · Visited link,"6705 Strawberry Ln, Louisville, KY 40214",,(502) 363-0208,,4.3,,38.159127,-85.9067776,Ethnic Groceries in Louisville 40217
