name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Thorntons,,,,,,,38.2247258,-85.7952865,Corner Stores in Louisville 40202
Baders Food Mart · Visited link,,,,,,,38.2247258,-85.7952865,Corner Stores in Louisville 40202
Circle K · Visited link,"1630 Arthur St, Louisville, KY 40208",circlek.com,(502) 634-8917,,2.7,,38.2247258,-85.7952865,Corner Stores in Louisville 40202
4th & Cardinal Food Mart · Visited link,"1927 S 4th St, Louisville, KY 40208",,(502) 635-7740,,3.0,,38.2196569,-85.8347201,Corner Stores in Louisville 40202
Shorty's Food Mart · Visited link,"1711 W Broadway, Louisville, KY 40203",,(502) 583-0014,,4.0,,38.2196569,-85.8347201,Corner Stores in Louisville 40202
Shell · Visited link,"300 S 1st St, Louisville, KY 40202",find.shell.com,(502) 584-8412,,2.9,,38.2196569,-85.8347201,Corner Stores in Louisville 40202
Happys Food Mart · Visited link,"1397 S 2nd St, Louisville, KY 40208",,,,4.0,,38.2196569,-85.8347201,Corner Stores in Louisville 40202
Scheler's Food Market · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,4.1,"·
Delivery",38.2196569,-85.8347201,Corner Stores in Louisville 40202
The Hat Don · Visited link,"800 E Kentucky St, Louisville, KY 40204",,(260) 702-5095,,,,38.2196569,-85.8347201,Corner Stores in Louisville 40202
Circle K · Visited link,"2100 Portland Ave, Louisville, KY 40212",circlek.com,(502) 776-7325,,3.4,,38.268238,-85.8550868,Corner Stores in Louisville 40202
EZ Food Mart · Visited link,"1100 Algonquin Pkwy, Louisville, KY 40208",,(502) 690-3193,,4.7,"·
In-store pickup
·
Delivery",38.2137699,-85.8454149,Corner Stores in Louisville 40202
Speedway · Visited link,"1101 Bardstown Rd, Louisville, KY 40204",speedway.com,(502) 458-6643,,3.2,,38.2384409,-85.7924689,Corner Stores in Louisville 40202
Speedway · Visited link,"2210 Arthur St, Louisville, KY 40208",speedway.com,(502) 636-0438,,4.0,,38.2150529,-85.8250617,Corner Stores in Louisville 40202
The Hat Don · Visited link,"1420 W Broadway, Louisville, KY 40203",,,,,,38.2150529,-85.8250617,Corner Stores in Louisville 40202
Urban Express Mini Mart · Visited link,"207 W Ormsby Ave, Louisville, KY 40203",,,,,,38.2150529,-85.8250617,Corner Stores in Louisville 40202
Highlands Mart · Visited link,"1351 Bardstown Rd, Louisville, KY 40204",,(502) 454-3931,,4.1,,38.2344336,-85.7851079,Corner Stores in Louisville 40202
24/7 Stop & Go · Visited link,"427 Warnock St, Louisville, KY 40217",,,,3.7,,38.2144815,-85.8234086,Corner Stores in Louisville 40202
Circle K · Visited link,"4701 S 3rd St, Louisville, KY 40214",circlek.com,(502) 367-0292,,2.9,,38.2144815,-85.8234086,Corner Stores in Louisville 40202
Circle K · Visited link,"4301 Preston Hwy, Louisville, KY 40213",circlek.com,(502) 361-8500,,3.2,,38.2144815,-85.8234086,Corner Stores in Louisville 40202
Nulu Food Mart · Visited link,"528 E Liberty St, Louisville, KY 40202",,(502) 883-1451,,3.4,,38.2144815,-85.8234086,Corner Stores in Louisville 40202
Dino's Food Mart · Visited link,"2601 W Broadway, Louisville, KY 40211",,(502) 774-4333,,3.8,"·
Delivery",38.2498133,-85.8672613,Corner Stores in Louisville 40202
Circle K · Visited link,"2911 Bardstown Rd, Louisville, KY 40205",circlek.com,(502) 451-0030,,2.8,,38.2167117,-85.7472584,Corner Stores in Louisville 40202
FiveStar · Visited link,"9501 Cane Run Rd, Louisville, KY 40258",fivestarfoodmart.com,(502) 749-6715,,,"·
In-store shopping",38.1173115,-85.9679224,Corner Stores in Louisville 40202
Circle K,"9501 Cane Run Rd, Louisville, KY 40258",fivestarfoodmart.com,(502) 749-6715,,3.4,"·
In-store shopping",38.1173115,-85.9679224,Corner Stores in Louisville 40202
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.2415957,-85.8163981,Corner Stores in Louisville 40202
Pacmans Food Mart · Visited link,"201 N 19th St, Louisville, KY 40203",,,,4.6,,38.2608325,-85.8529554,Corner Stores in Louisville 40202
Duramart · Visited link,"1480 S 7th St, Louisville, KY 40208",,(502) 634-7110,,3.7,,38.2608325,-85.8529554,Corner Stores in Louisville 40202
The Hat Don · Visited link,"1506 S Shelby St, Louisville, KY 40217",,(260) 702-5095,,3.0,,38.2248283,-85.8150048,Corner Stores in Louisville 40202
Platinum Food Mart · Visited link,"1025 W Broadway, Louisville, KY 40203",,(502) 690-7365,,4.9,"Convenience store chain offering grab-&-go bites & beverages, plus assorted newsstand items.",38.2248283,-85.8150048,Corner Stores in Louisville 40202
The Purple Store Grand Foodmart · Visited link,"1100 Dixie Hwy, Louisville, KY 40210",,(502) 776-0782,,5.0,,38.2398064,-85.858083,Corner Stores in Louisville 40202
Speedway · Visited link,"4300 Crittenden Dr, Louisville, KY 40209",speedway.com,(502) 363-1699,,3.9,,38.2398064,-85.858083,Corner Stores in Louisville 40202
Boone's Gas Station · Visited link,"521 N 22nd St, Louisville, KY 40203",,(502) 778-8420,,3.4,"·
Diesel gas",38.2398064,-85.858083,Corner Stores in Louisville 40202
Expressway Mart · Visited link,"1420 W Broadway, Louisville, KY 40203",,,,,,38.2398064,-85.858083,Corner Stores in Louisville 40202
Brothers Food Mart · Visited link,"2601 Virginia Ave, Louisville, KY 40211",,(502) 715-8001,,4.3,,38.2398064,-85.858083,Corner Stores in Louisville 40202
Thorntons · Visited link,"3320 Preston Hwy, Louisville, KY 40213",thorntonsinc.com,(502) 366-4047,,3.2,,38.199486,-85.8055778,Corner Stores in Louisville 40202
Dongar Food Mart & Deli · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,3.9,,38.199486,-85.8055778,Corner Stores in Louisville 40202
DG Market · Visited link,"200 E Broadway, Louisville, KY 40202",dollargeneral.com,(502) 276-7912,,3.1,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.24522,-85.8234408,Corner Stores in Louisville 40202
