name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Southwest Seniors Program at Southwest Community Ministries - Food Distribution Center · Visited link,"8504 Terry Rd, Louisville, KY 40258",southwestcommunityministries.org,(502) 935-0310,,4.0,,38.1307268,-86.1630692,Community Food Pantries in Louisville 40203
Community Ministries of Walnut Street Baptist Church Food Pantry · Visited link,"220 St Catherine St, Louisville, KY 40203",cmwsbc.org,(502) 589-3454,,4.4,,38.1307268,-86.1630692,Community Food Pantries in Louisville 40203
Saint George Community Center - Food Distribution Center · Visited link,"1205 S 26th St, Louisville, KY 40210",,(502) 776-0800,,5.0,,38.1307268,-86.1630692,Community Food Pantries in Louisville 40203
Youthbuild Louisville - Food Distribution Center · Visited link,"812 S Preston St, Louisville, KY 40203",,(502) 290-6121,,,,38.1307268,-86.1630692,Community Food Pantries in Louisville 40203
"Society Of Saint Vincent De Paul, Council Of Louisville, Ky - Food Distribution Center · Visited link","415 E St Catherine St, Louisville, KY 40203",,(502) 584-2480,,4.5,,38.1307268,-86.1630692,Community Food Pantries in Louisville 40203
Highlands Community Ministries - Food Distribution Center · Visited link,"1228 E Breckinridge St, Louisville, KY 40204",hcmlouisville.org,(502) 451-3695,,,,38.1307268,-86.1630692,Community Food Pantries in Louisville 40203
Newburg Community Action Center Food Pantry · Visited link,"4810 Exeter Ave, Louisville, KY 40218",louisvilleky.gov,(502) 574-1270,,3.0,,38.1807256,-85.959078,Community Food Pantries in Louisville 40203
Saint Augustine Church - Food Distribution Center · Visited link,"1310 W Broadway, Louisville, KY 40203",,(502) 584-4602,,4.0,,38.1807256,-85.959078,Community Food Pantries in Louisville 40203
Kentucky Harvest · Visited link,"7705 National Turnpike, Louisville, KY 40214",kyharvest.org,(502) 894-9999,,4.3,,38.1807256,-85.959078,Community Food Pantries in Louisville 40203
Walnut Street CSM - Food Distribution Center · Visited link,"1143 S 3rd St, Louisville, KY 40203",cmwsbc.org,(502) 589-3454,,4.3,,38.1807256,-85.959078,Community Food Pantries in Louisville 40203
