name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Circle K · Visited link,,,,,,,38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Circle K · Visited link,"7800 St Andrews Church Rd, Louisville, KY 40214",circlek.com,(502) 447-6177,,3.7,,38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Thorntons · Visited link,"4520 Dixie Hwy, Louisville, KY 40216",thorntonsinc.com,(502) 448-1050,,4.0,,38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Circle K · Visited link,"8801 3rd Street Rd, Louisville, KY 40272",circlek.com,(502) 933-0282,,4.2,,38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Circle K · Visited link,"5203 Greenwood Rd, Louisville, KY 40258",circlek.com,(502) 933-3242,,3.7,,38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Flintlock Quick Stop · Visited link,"4129 Flintlock Dr, Louisville, KY 40216",,,,3.8,,38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Circle K · Visited link,"10414 Dixie Hwy, Louisville, KY 40272",circlek.com,(502) 933-9665,,4.4,,38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Thorntons · Visited link,"8400 Dixie Hwy, Louisville, KY 40258",thorntonsinc.com,(502) 933-5344,,4.0,,38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Shell · Visited link,"7746 St Andrews Church Rd, Louisville, KY 40214",shell.us,(502) 438-9400,,3.7,"·
Diesel gas",38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Shell · Visited link,"801 Valley College Dr, Louisville, KY 40272",shell.com,(502) 365-4091,,5.0,,38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Circle k · Visited link,"5414 Valley Station Rd, Louisville, KY 40272",circlek.com,(502) 933-9665,,4.1,,38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Circle K · Visited link,"9200 Dixie Hwy, Louisville, KY 40272",circlek.com,(502) 935-5319,,3.3,,38.1365134,-85.9166985,Convenience Stores in Louisville 40208
Marathon · Visited link,"3110 Rockford Ln, Louisville, KY 40216",,(502) 447-5909,,3.9,,38.183375,-85.9274356,Convenience Stores in Louisville 40208
Circle K · Visited link,"10642 Dixie Hwy, Louisville, KY 40272",circlek.com,(502) 937-5838,,4.0,,38.0993752,-85.9442289,Convenience Stores in Louisville 40208
Speedway · Visited link,"5339 Dixie Hwy, Louisville, KY 40216",speedway.com,(502) 447-8447,,4.1,,38.1577152,-85.9056051,Convenience Stores in Louisville 40208
Speedway · Visited link,"7430 Terry Rd, Louisville, KY 40258",speedway.com,(502) 937-9679,,3.5,,38.1452786,-85.9443332,Convenience Stores in Louisville 40208
Dollar General · Visited link,"7500 Terry Rd, Louisville, KY 40258",dollargeneral.com,(502) 632-7071,,5.0,"·
Delivery",38.1452786,-85.9443332,Convenience Stores in Louisville 40208
Dixie gas · Visited link,"10501 Dixie Hwy, Louisville, KY 40272",,(502) 409-8168,,4.6,,38.1452786,-85.9443332,Convenience Stores in Louisville 40208
Murphy USA · Visited link,"10501 Dixie Hwy, Louisville, KY 40272",,(502) 409-8168,,4.6,,38.1452786,-85.9443332,Convenience Stores in Louisville 40208
FiveStar · Visited link,"9501 Cane Run Rd, Louisville, KY 40258",fivestarfoodmart.com,(502) 749-6715,,3.4,"·
In-store shopping",38.1452786,-85.9443332,Convenience Stores in Louisville 40208
Friendly Food Mart · Visited link,"8105 Terry Rd, Louisville, KY 40258",,,,4.5,,38.1452786,-85.9443332,Convenience Stores in Louisville 40208
Dollar General · Visited link,"8517 Terry Rd, Louisville, KY 40258",dollargeneral.com,(502) 785-0535,,3.7,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1452786,-85.9443332,Convenience Stores in Louisville 40208
Circle K · Visited link,"8320 3rd Street Rd, Louisville, KY 40214",circlek.com,(502) 361-0333,,3.0,,38.121628,-85.8756218,Convenience Stores in Louisville 40208
Dollar General · Visited link,"8715 3rd Street Rd, Louisville, KY 40272",dollargeneral.com,(502) 791-9780,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.121628,-85.8756218,Convenience Stores in Louisville 40208
Kroger · Visited link,"7509 Terry Rd, Louisville, KY 40258",kroger.com,(502) 935-8954,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1425543,-85.9422647,Convenience Stores in Louisville 40208
River Mart · Visited link,"7207 Lower Hunters Trace, Louisville, KY 40258",,(502) 690-2005,,5.0,,38.1425543,-85.9422647,Convenience Stores in Louisville 40208
Marathon · Visited link,"7031 Global Dr, Louisville, KY 40258",,(502) 935-3130,,3.1,,38.1425543,-85.9422647,Convenience Stores in Louisville 40208
Thorntons · Visited link,"11700 Dixie Hwy, Louisville, KY 40272",thorntonsinc.com,(502) 933-2083,,3.4,,38.085242,-85.953114,Convenience Stores in Louisville 40208
Rhythm Food Mart ( ATM ) · Visited link,"801 Valley College Dr, Louisville, KY 40272",,(502) 365-4091,,4.4,,38.1171791,-85.9164546,Convenience Stores in Louisville 40208
Speedway · Visited link,"4720 Dixie Hwy, Shively, KY 40216",speedway.com,(502) 447-7886,,4.0,,38.1748109,-85.8954452,Convenience Stores in Louisville 40208
Meijer Express Gas Station · Visited link,"9901 Dixie Hwy, Louisville, KY 40272",meijer.com,(502) 995-2129,,3.8,,38.1135804,-85.9334994,Convenience Stores in Louisville 40208
Marathon Gas · Visited link,"7520 Distribution Dr, Louisville, KY 40258",,(502) 937-6761,,3.7,,38.1499056,-85.9676257,Convenience Stores in Louisville 40208
Shell · Visited link,"801 Valley College Dr, Louisville, KY 40272",find.shell.com,(502) 365-4091,,3.9,,38.117302,-85.9163238,Convenience Stores in Louisville 40208
