name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Pic Pac Southside Drive,"6629 Southside Dr, Louisville, KY 40214",facebook.com,(502) 366-9389,,4.2,"·
In-store pickup",38.1963519,-85.8685908,Ethnic Groceries in Louisville 40205
ALDI,"5109 Dixie Hwy, Louisville, KY 40216",stores.aldi.us,(855) 955-2534,,4.4,"Retail chain selling a range of grocery items, meat & dairy.",38.1963519,-85.8685908,Ethnic Groceries in Louisville 40205
dong phuong Grocery Store · Visited link,"6705 Strawberry Ln, Louisville, KY 40214",,(502) 363-0208,,4.3,,38.1963519,-85.8685908,Ethnic Groceries in Louisville 40205
Teranga International African Market · Visited link,"3027 S 4th St, Louisville, KY 40208",,(502) 365-4610,,4.6,,38.1963519,-85.8685908,Ethnic Groceries in Louisville 40205
Abraha Food & Tobacco Mart · Visited link,"1101 S 2nd St, Louisville, KY 40203",,(502) 883-1069,,3.9,,38.2368803,-85.8284032,Ethnic Groceries in Louisville 40205
Foods World (Eastern Goods LLC) · Visited link,"307 W Woodlawn Ave, Louisville, KY 40214",,(347) 841-3893,,4.7,"·
In-store shopping",38.1818124,-85.8389716,Ethnic Groceries in Louisville 40205
A-Chau Grocery Store · Visited link,"5107 S 3rd St, Louisville, KY 40214",,(502) 366-9830,,4.6,,38.1818124,-85.8389716,Ethnic Groceries in Louisville 40205
ASIAN GROCERY LLC · Visited link,"7309 St Andrews Church Rd, Louisville, KY 40214",,(502) 915-0036,,4.3,,38.1546316,-85.874523,Ethnic Groceries in Louisville 40205
Phuoc Binh Grocery · Visited link,"5301 S 3rd St, Louisville, KY 40214",,(502) 366-7002,,4.0,,38.1546316,-85.874523,Ethnic Groceries in Louisville 40205
Sunshine Grocery · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.2345734,-85.826138,Ethnic Groceries in Louisville 40205
Thang-Long · Visited link,"4836 Southside Dr, Louisville, KY 40214",,(502) 368-9429,,4.5,,38.1777214,-85.8370758,Ethnic Groceries in Louisville 40205
African store · Visited link,"3908 Bardstown Rd, Louisville, KY 40218",,(502) 749-1234,,4.7,"·
In-store shopping",38.1947563,-85.7249077,Ethnic Groceries in Louisville 40205
Asian-Vietnam oriental food Market · Visited link,"5019 S 3rd St Rd, Louisville, KY 40214",asianorientalfoodmarket.com,(502) 361-7846,,4.8,"·
In-store shopping",38.1735685,-85.8391148,Ethnic Groceries in Louisville 40205
ValuMarket Mid City Mall · Visited link,"1250 Bardstown Rd #1, Louisville, KY 40204",valumarket.com,(502) 459-2221,,4.3,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2347644,-85.7898586,Ethnic Groceries in Louisville 40205
Valu Market Iroquois Manor · Visited link,"5301 Mitscher Ave, Louisville, KY 40214",valumarket.com,(502) 361-9285,,4.1,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1713829,-85.8423094,Ethnic Groceries in Louisville 40205
Ali's Food Mart · Visited link,"1444 Dixie Hwy, Louisville, KY 40210",,(502) 240-9567,,4.1,,38.2298776,-85.8620936,Ethnic Groceries in Louisville 40205
Lamp Fall African & International Grocery Store · Visited link,"4222 Bishop Ln, Louisville, KY 40218",,(502) 290-6702,,4.4,,38.199993,-85.7589117,Ethnic Groceries in Louisville 40205
International Market · Visited link,"7100 Preston Hwy, Louisville, KY 40219",edan.io,(502) 964-4447,,4.1,,38.1491409,-85.7663898,Ethnic Groceries in Louisville 40205
Oriental Supermarket · Visited link,"1211 Gilmore Ln, Louisville, KY 40213",,(502) 966-0400,,4.4,,38.1491409,-85.7663898,Ethnic Groceries in Louisville 40205
SAGARMATHA GROCERY LLC · Visited link,"4010 Bardstown Rd, Louisville, KY 40218",,(502) 365-1487,,5.0,,38.1926107,-85.7211709,Ethnic Groceries in Louisville 40205
