name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Feed Louisville · Visited link,"1334 Story Ave, Louisville, KY 40206",feedlouisville.org,,,5.0,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
"Bringing Justice Home, Inc. · Visited link",,bringingjusticehomelou.org,(502) 215-0155,,,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Youthbuild Louisville - Food Distribution Center · Visited link,"812 S Preston St, Louisville, KY 40203",,(502) 290-6121,,,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Dare to Care Community Kitchen · Visited link,"1200 S 28th St, Louisville, KY 40211",daretocare.org,(502) 966-3821,,4.1,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
"Society Of Saint Vincent De Paul, Council Of Louisville, Ky - Food Distribution Center · Visited link","415 E St Catherine St, Louisville, KY 40203",,(502) 584-2480,,4.5,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Kentucky Harvest · Visited link,"7705 National Turnpike, Louisville, KY 40214",kyharvest.org,(502) 894-9999,,4.3,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Just Faith Ministres · Visited link,"812 Lyndon Ln, Louisville, KY 40222",,(502) 327-3866,,5.0,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Dare to Care Food Bank · Visited link,"5803 Fern Valley Rd, Louisville, KY 40228",daretocare.org,(502) 966-3821,,4.7,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Highlands Community Ministries - Food Distribution Center · Visited link,"1228 E Breckinridge St, Louisville, KY 40204",hcmlouisville.org,(502) 451-3695,,,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
New Roots · Visited link,"1800 Portland Ave #1060, Louisville, KY 40203",newroots.org,(502) 509-6770,,4.8,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Louisville Association for Community Economics · Visited link,"1300 W Muhammad Ali Blvd Unit #127, Louisville, KY 40203",lace.coop,(502) 286-3477,,5.0,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Educational Justice · Visited link,"200 York St, Louisville, KY 40203",educationaljustice.org,(502) 709-8719,,5.0,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Loaves and Fishes Inc · Visited link,"500 E Caldwell St, Louisville, KY 40203",loavesandfishesinc.com,(502) 718-5264,,4.8,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Fishes and Loaves Louisville · Visited link,"8012 Vaughn Mill Rd, Louisville, KY 40228",goodshepherdlouisville.com,(502) 239-2308,,5.0,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Community Foundation of Louisville · Visited link,"325 W Main St #1110, Louisville, KY 40202",cflouisville.org,(502) 585-4649,,4.0,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
"Change Today, Change Tomorrow · Visited link","2500 W Broadway Suite 3, Louisville, KY 40211",change-today.org,(502) 512-2160,,4.8,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Highlands Community Ministries · Visited link,"1228 E Breckinridge St, Louisville, KY 40204",hcmlouisville.org,(502) 451-3695,,4.8,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Greater Louisville Project · Visited link,"325 W Main St #1110, Louisville, KY 40202",greaterlouisvilleproject.org,(502) 855-6961,,,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
JFCS Food Pantry - Food Distribution Center · Visited link,"2821 Klempner Wy, Louisville, KY 40205",,(502) 452-6341,,5.0,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Louisville Metro Resilience and Community Services · Visited link,"701 W Ormsby Ave #201, Louisville, KY 40203",louisvilleky.gov,(502) 574-4377,,4.5,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
Louisville Urban League · Visited link,"1535 W Broadway, Louisville, KY 40203",lul.org,(502) 585-4622,,4.4,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
The Food Literacy Project · Visited link,"Paradise Ln, Louisville, KY 40258",foodliteracyproject.org,(502) 795-3365,,5.0,,38.1438679,-86.2636833,Food Justice Organizations in Louisville 40217
