name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Duluth Trading Company · Visited link,,,,,,,38.1814398,-85.914511,Recently Closed Stores in Louisville 40202
Pix Shoes of Louisville · Visited link,"201 S Preston St, Louisville, KY 40202",facebook.com,(502) 583-2080,,4.6,"Longtime shoe shop carrying designer footwear & a wide array of hats, bags & fascinators.",38.1814398,-85.914511,Recently Closed Stores in Louisville 40202
Vintage Vibe Clothing · Visited link,"748 E Market St, Louisville, KY 40202",vintagevibelou.com,,,3.9,"·
In-store shopping",38.1814398,-85.914511,Recently Closed Stores in Louisville 40202
Everything Kentucky Gifts · Visited link,"140 N Fourth St Suite 326, Louisville, KY 40202",everythingkentuckygifts.com,,,2.2,,38.2581251,-86.0455228,Recently Closed Stores in Louisville 40202
DG Market · Visited link,"200 E Broadway, Louisville, KY 40202",dollargeneral.com,(502) 276-7912,,3.1,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2581251,-86.0455228,Recently Closed Stores in Louisville 40202
The Love Boutique Louisville · Visited link,"140 W Jefferson St, Louisville, KY 40202",,(502) 585-4627,,3.9,"·
In-store shopping",38.2581251,-86.0455228,Recently Closed Stores in Louisville 40202
Cardinal Authentic · Visited link,"200 W Main St, Louisville, KY 40202",,(502) 690-9099,,3.5,"Souvenir shop at the KFC Yum! Center selling St. Louis Cardinals apparel, gifts & accessories.",38.2581251,-86.0455228,Recently Closed Stores in Louisville 40202
Flea Style · Visited link,"400 S 2nd St, Louisville, KY 40202",fleastyle.com,(502) 313-6708,,5.0,"·
In-store shopping",38.2581251,-86.0455228,Recently Closed Stores in Louisville 40202
Baders Food Mart · Visited link,"300 S 1st St, Louisville, KY 40202",,(502) 584-8412,,2.3,,38.2581251,-86.0455228,Recently Closed Stores in Louisville 40202
Art Eatables · Visited link,"300 S 1st St, Louisville, KY 40202",,(502) 584-8412,,2.3,,38.2581251,-86.0455228,Recently Closed Stores in Louisville 40202
Against the Grain Bottle & Gift Shop,"631 S 4th St, Louisville, KY 40202",arteatables.com,(502) 589-0210,,4.7,"Family-owned chocolatier producing small-batch, bourbon-infused & bourbon-themed candies & truffles.",38.2581251,-86.0455228,Recently Closed Stores in Louisville 40202
Revelry Boutique + Gallery · Visited link,"742 E Market St, Louisville, KY 40202",revelrygallery.com,(502) 414-1278,,4.7,"Cool shop with creative pieces handmade by local artists, including wall art, jewelry & home goods.",38.2581251,-86.0455228,Recently Closed Stores in Louisville 40202
VIP Smoke Shop & Gifts · Visited link,"519 S 3rd St, Louisville, KY 40202",,(502) 290-2602,,4.0,"·
In-store pickup",38.2581251,-86.0455228,Recently Closed Stores in Louisville 40202
