name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Thorntons,,,,,,,38.1781501,-85.9635597,Corner Stores in Louisville 40214
Tnj Corner Store · Visited link,"3328 Virginia Ave, Louisville, KY 40211",,(502) 822-3644,,5.0,,38.1781501,-85.9635597,Corner Stores in Louisville 40214
B Quick Food Mart · Visited link,"7600 3rd Street Rd, Louisville, KY 40214",,(502) 365-3942,,3.8,,38.1781501,-85.9635597,Corner Stores in Louisville 40214
Iroquois Food Mart · Visited link,"5105 New Cut Rd, Louisville, KY 40214",fb.me,(502) 384-1086,,3.8,,38.1781501,-85.9635597,Corner Stores in Louisville 40214
Brothers Food Mart · Visited link,"2601 Virginia Ave, Louisville, KY 40211",,(502) 715-8001,,4.3,,38.1781501,-85.9635597,Corner Stores in Louisville 40214
Hannah's One Stop Shop · Visited link,"3451 Taylor Blvd, Louisville, KY 40215",,(502) 403-3085,,,"·
In-store shopping
·
In-store pickup
·
Delivery",38.1781501,-85.9635597,Corner Stores in Louisville 40214
Scheler's Food Market · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,4.1,"·
Delivery",38.1781501,-85.9635597,Corner Stores in Louisville 40214
Circle K · Visited link,"4347 S 3rd St, Louisville, KY 40214",circlek.com,(502) 361-2193,,3.0,,38.1781501,-85.9635597,Corner Stores in Louisville 40214
Quick Shop Food Mart · Visited link,"1307 Clara Ave, Louisville, KY 40215",,(502) 361-2082,,3.6,,38.1781501,-85.9635597,Corner Stores in Louisville 40214
4th & Cardinal Food Mart · Visited link,"1927 S 4th St, Louisville, KY 40208",,(502) 635-7740,,3.0,,38.1781501,-85.9635597,Corner Stores in Louisville 40214
Circle K · Visited link,"4701 S 3rd St, Louisville, KY 40214",circlek.com,(502) 367-0292,,2.9,,38.1781501,-85.9635597,Corner Stores in Louisville 40214
Baders Food Mart · Visited link,"300 S 1st St, Louisville, KY 40202",,(502) 584-8412,,2.3,,38.1781501,-85.9635597,Corner Stores in Louisville 40214
FiveStar · Visited link,"9501 Cane Run Rd, Louisville, KY 40258",fivestarfoodmart.com,(502) 749-6715,,3.4,"·
In-store shopping",38.1173115,-86.0400202,Corner Stores in Louisville 40214
Speedy Mart · Visited link,"4406 Taylor Blvd, Louisville, KY 40215",,(502) 366-5560,,4.0,,38.1755294,-85.9272807,Corner Stores in Louisville 40214
one stop foodmart · Visited link,"7205 Manslick Rd, Louisville, KY 40214",marathonbrand.com,(502) 368-5742,,2.9,,38.1755294,-85.9272807,Corner Stores in Louisville 40214
Sherry's Market · Visited link,"3328 Virginia Ave, Louisville, KY 40211",m.facebook.com,,,5.0,,38.1755294,-85.9272807,Corner Stores in Louisville 40214
Manslick Foodmart · Visited link,"3700 Manslick Rd, Louisville, KY 40215",,,,4.6,,38.1755294,-85.9272807,Corner Stores in Louisville 40214
Circle K · Visited link,"8320 3rd Street Rd, Louisville, KY 40214",circlek.com,(502) 361-0333,,3.0,,38.1755294,-85.9272807,Corner Stores in Louisville 40214
Circle K · Visited link,"1630 Arthur St, Louisville, KY 40208",circlek.com,(502) 634-8917,,2.7,,38.1755294,-85.9272807,Corner Stores in Louisville 40214
Circle K · Visited link,"5929 New Cut Rd, Louisville, KY 40214",circlek.com,(502) 368-4446,,3.8,,38.1755294,-85.9272807,Corner Stores in Louisville 40214
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.1755294,-85.9272807,Corner Stores in Louisville 40214
