name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Kroger · Visited link,"520 N 35th St, Louisville, KY 40212",kroger.com,(502) 776-3713,,3.9,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2703575,-85.8415917,Recently Closed Stores in Louisville 40212
The Hat Don · Visited link,"2728 W Market St, Louisville, KY 40212",,(260) 702-5095,,,,38.2703575,-85.8415917,Recently Closed Stores in Louisville 40212
Ace Hardware · Visited link,"2616 W Market St, Louisville, KY 40212",acehardware.com,(502) 774-1339,,4.3,"Hardware store stocking household tools, garden supplies, home decor & more.",38.2703575,-85.8415917,Recently Closed Stores in Louisville 40212
Family Dollar · Visited link,"2421 W Market St, Louisville, KY 40212",familydollar.com,(502) 313-0050,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2703575,-85.8415917,Recently Closed Stores in Louisville 40212
West Food Mart · Visited link,"2200 W Market St, Louisville, KY 40212",,(502) 384-0327,,4.1,,38.2582354,-85.8230645,Recently Closed Stores in Louisville 40212
Global Mart · Visited link,"2728 W Market St, Louisville, KY 40212",,(502) 774-2763,,3.8,,38.2582354,-85.8230645,Recently Closed Stores in Louisville 40212
2 Brothers market · Visited link,"438 N 28th St, Louisville, KY 40212",,(502) 742-5494,,4.5,,38.2582354,-85.8230645,Recently Closed Stores in Louisville 40212
KENTUCKY CONVENIENCE STORE LLC · Visited link,"631 N 25th St, Louisville, KY 40212",,(502) 742-3032,,5.0,"·
In-store pickup
·
Delivery",38.2582354,-85.8230645,Recently Closed Stores in Louisville 40212
Fantastic Market · Visited link,"2600 Bank St, Louisville, KY 40212",,(502) 690-4114,,4.3,,38.2582354,-85.8230645,Recently Closed Stores in Louisville 40212
Shaheen's Department Store · Visited link,"2604 Portland Ave, Louisville, KY 40212",shaheens.com,(502) 778-9741,,4.5,,38.2582354,-85.8230645,Recently Closed Stores in Louisville 40212
Janes Brothers Hardware Inc · Visited link,"2527 Portland Ave, Louisville, KY 40212",acehardware.com,(502) 778-8727,,4.6,"Hardware store stocking household tools, garden supplies, home decor & more.",38.2582354,-85.8230645,Recently Closed Stores in Louisville 40212
Market Zone 100 Inc · Visited link,"118 S 26th St, Louisville, KY 40212",market-zone-100-inc.edan.io,(502) 742-2066,,3.9,,38.2582354,-85.8230645,Recently Closed Stores in Louisville 40212
Save A Lot · Visited link,"2626 Portland Ave, Louisville, KY 40212",savealot.com,(502) 772-0705,,4.1,"·
In-store shopping
·
Delivery",38.2582354,-85.8230645,Recently Closed Stores in Louisville 40212
Family Dollar · Visited link,"2124 Bank St, Louisville, KY 40212",familydollar.com,(502) 208-2845,,3.8,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2582354,-85.8230645,Recently Closed Stores in Louisville 40212
Family Dollar · Visited link,"3901 W Market St, Louisville, KY 40212",familydollar.com,(502) 901-6001,,3.3,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2621122,-85.8497233,Recently Closed Stores in Louisville 40212
T & L Food Mart · Visited link,"3320 W Market St, Louisville, KY 40212",,(502) 290-8291,,3.9,,38.2621122,-85.8497233,Recently Closed Stores in Louisville 40212
Mr. Zee Corner Market · Visited link,"358 N 26th St, Louisville, KY 40212",mr-zee-corner-market.edan.io,(502) 772-1623,,4.6,,38.2659587,-85.8292028,Recently Closed Stores in Louisville 40212
Circle K · Visited link,"2100 Portland Ave, Louisville, KY 40212",circlek.com,(502) 776-7325,,3.4,,38.2659587,-85.8292028,Recently Closed Stores in Louisville 40212
Kader's Market · Visited link,"4100 W Muhammad Ali Blvd, Louisville, KY 40212",kaders-market.keeq.io,(502) 776-2111,,4.4,"·
In-store shopping",38.2577502,-85.8548834,Recently Closed Stores in Louisville 40212
H & S Groceries · Visited link,"4619 W Market St, Louisville, KY 40212",,(502) 778-7947,,3.8,,38.2577502,-85.8548834,Recently Closed Stores in Louisville 40212
Green Market · Visited link,"3401 W Market St, Louisville, KY 40212",facebook.com,(502) 883-0073,,4.7,,38.2577502,-85.8548834,Recently Closed Stores in Louisville 40212
Market Liquor · Visited link,"sun 1pm-1am, 11am- 2a, 2800 W Market St, Louisville, KY 40212",,(502) 384-0370,,4.0,,38.259568,-85.8327089,Recently Closed Stores in Louisville 40212
