name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
ALDI,"5109 Dixie Hwy, Louisville, KY 40216",stores.aldi.us,(855) 955-2534,,4.4,"Retail chain selling a range of grocery items, meat & dairy.",38.1670544,-85.9003294,Locally-Owned Groceries in Louisville 40207
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.2415957,-85.8163981,Locally-Owned Groceries in Louisville 40207
Sunshine Grocery · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.2415957,-85.8163981,Locally-Owned Groceries in Louisville 40207
Scheler's Food Market · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,4.1,"·
Delivery",38.2415957,-85.8163981,Locally-Owned Groceries in Louisville 40207
Oasis Grocery Mart & Head Shop&smokers oasis · Visited link,"1032 S 4th St, Louisville, KY 40203",,(502) 837-0582,,4.1,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2415957,-85.8163981,Locally-Owned Groceries in Louisville 40207
4 Point Grocery · Visited link,"1035 S 3rd St, Louisville, KY 40203",,(502) 409-9155,,4.5,,38.2415957,-85.8163981,Locally-Owned Groceries in Louisville 40207
Garden Girl Foods · Visited link,"1300 W Muhammad Ali Blvd, Louisville, KY 40203",,(502) 384-1600,,4.9,"·
Dine-in
·
Takeout
·
Delivery",38.2415957,-85.8163981,Locally-Owned Groceries in Louisville 40207
Dongar Food Mart & Deli · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,3.9,,38.2415957,-85.8163981,Locally-Owned Groceries in Louisville 40207
5 Brothers Grocery & Smokeshop · Visited link,"1159 S 4th St, Louisville, KY 40203",,(502) 919-8483,,4.0,,38.2415957,-85.8163981,Locally-Owned Groceries in Louisville 40207
Tiny Mart · Visited link,"3337 Greenwood Ave, Louisville, KY 40211",tiny-mart.edan.io,(502) 822-3616,,4.5,"·
In-store shopping",38.243259,-85.8814867,Locally-Owned Groceries in Louisville 40207
Safari International Grocery Store · Visited link,"1900 Crums Ln, Louisville, KY 40216",,(502) 963-5221,,4.3,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1926485,-85.8815089,Locally-Owned Groceries in Louisville 40207
Kader's Market · Visited link,"4100 W Muhammad Ali Blvd, Louisville, KY 40212",kaders-market.keeq.io,(502) 776-2111,,4.4,"·
In-store shopping",38.2577502,-85.8909323,Locally-Owned Groceries in Louisville 40207
Webb's Market · Visited link,"944 E Muhammad Ali Blvd, Louisville, KY 40204",,(502) 583-0318,,4.1,,38.2485922,-85.8070033,Locally-Owned Groceries in Louisville 40207
Shively Food Mart · Visited link,"944 E Muhammad Ali Blvd, Louisville, KY 40204",,(502) 583-0318,,4.1,,38.2485922,-85.8070033,Locally-Owned Groceries in Louisville 40207
Galan's Meat Market & Deli · Visited link,"3122 Dixie Hwy, Louisville, KY 40216",,(502) 690-3293,,4.0,"·
In-store pickup",38.2042523,-85.8728365,Locally-Owned Groceries in Louisville 40207
Kroger · Visited link,"3165 S 2nd St, Louisville, KY 40208",kroger.com,(502) 368-6075,,3.8,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2025849,-85.8334602,Locally-Owned Groceries in Louisville 40207
Mr. Zee Corner Market · Visited link,"358 N 26th St, Louisville, KY 40212",mr-zee-corner-market.edan.io,(502) 772-1623,,4.6,,38.2659587,-85.8652517,Locally-Owned Groceries in Louisville 40207
Paul's Fruit Market · Visited link,"3922 Chenoweth Square, Louisville, KY 40207",paulsfruit.com,(502) 896-8918,,4.8,"·
In-store shopping
·
In-store pickup",38.2541667,-85.72682,Locally-Owned Groceries in Louisville 40207
Ali's Food Mart · Visited link,"1444 Dixie Hwy, Louisville, KY 40210",,(502) 240-9567,,4.1,,38.2298776,-85.8620936,Locally-Owned Groceries in Louisville 40207
Save A Lot · Visited link,"4148 Taylor Blvd, Louisville, KY 40215",savealot.com,(502) 367-8433,,4.3,Discount supermarket chain carrying brand-name & private-label grocery items.,38.2298776,-85.8620936,Locally-Owned Groceries in Louisville 40207
Butchertown Grocery Bakery · Visited link,"743 E Main St, Louisville, KY 40202",instagram.com,(502) 742-8315 ext. 2,,4.6,,38.2547511,-85.8100019,Locally-Owned Groceries in Louisville 40207
Preston Street Poultry Market · Visited link,"941 S Preston St, Louisville, KY 40203",,(502) 587-6751,,4.6,,38.2547511,-85.8100019,Locally-Owned Groceries in Louisville 40207
Falls City Market · Visited link,"400 S 2nd St, Louisville, KY 40202",omnihotels.com,(502) 313-6664,,4.4,"·
Dine-in
·
Takeout
·
Delivery",38.2547511,-85.8100019,Locally-Owned Groceries in Louisville 40207
The Fresh Market · Visited link,"1805 Rudy Ln, Louisville, KY 40207",stores.thefreshmarket.com,(502) 895-7593,,4.4,"Upscale grocery store chain with an old-world vibe offers local produce, prepared eats, wine & more.",38.27963,-85.7099718,Locally-Owned Groceries in Louisville 40207
