name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Costco Gas Station · Visited link,"3408 Bardstown Rd, Louisville, KY 40218",costco.com,,,4.7,"·
Diesel gas",38.2166973,-85.7472584,Gas Stations in Louisville 40205
Thorntons · Visited link,"3320 Preston Hwy, Louisville, KY 40213",thorntonsinc.com,(502) 366-4047,,3.2,,38.199486,-85.8055778,Gas Stations in Louisville 40205
Kroger Fuel Center · Visited link,"1247 Goss Ave, Louisville, KY 40217",kroger.com,(502) 634-2789,,4.4,,38.199486,-85.8055778,Gas Stations in Louisville 40205
Circle K · Visited link,"2911 Bardstown Rd, Louisville, KY 40205",circlek.com,(502) 451-0030,,2.8,,38.2167117,-85.7472584,Gas Stations in Louisville 40205
Shell · Visited link,"601 E Broadway, Louisville, KY 40202",find.shell.com,(502) 584-4024,,3.8,,38.245269,-85.8152728,Gas Stations in Louisville 40205
Kroger Fuel Center · Visited link,"4013 Poplar Level Rd, Louisville, KY 40213",kroger.com,(502) 454-5099,,4.5,,38.245269,-85.8152728,Gas Stations in Louisville 40205
Thorntons · Visited link,"3300 Bardstown Rd, Louisville, KY 40218",thorntonsinc.com,(502) 451-9467,,2.9,,38.20763,-85.7413478,Gas Stations in Louisville 40205
Marathon Gas · Visited link,"4243 Preston Hwy, Louisville, KY 40213",marathonbrand.com,(866) 462-7284,,4.3,,38.1868816,-85.7963741,Gas Stations in Louisville 40205
Circle K · Visited link,"1630 Arthur St, Louisville, KY 40208",circlek.com,(502) 634-8917,,2.7,,38.1868816,-85.7963741,Gas Stations in Louisville 40205
Shell · Visited link,"2912 Brownsboro Rd, Louisville, KY 40206",find.shell.com,(502) 384-3232,,3.9,,38.2600582,-85.7590301,Gas Stations in Louisville 40205
Sunoco · Visited link,"3130 Poplar Level Rd, Louisville, KY 40213",sunoco.com,(502) 822-1877,,3.4,,38.211315,-85.7924194,Gas Stations in Louisville 40205
