name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Portland Avenue Community Trust - Food Distribution Center · Visited link,"2508 Portland Ave, Louisville, KY 40212",,(502) 774-4125,,5.0,,38.2703896,-85.8254602,Community Food Pantries in Louisville 40212
Saint George Community Center - Food Distribution Center · Visited link,"1205 S 26th St, Louisville, KY 40210",,(502) 776-0800,,5.0,,38.2375071,-85.8320272,Community Food Pantries in Louisville 40212
Sister Visitor Center - Choice Food Pantry · Visited link,"2235 W Market St, Louisville, KY 40212",cclou.org,,,4.8,,38.2375071,-85.8320272,Community Food Pantries in Louisville 40212
Portland's Food Pantry · Visited link,"3713 W Market St, Louisville, KY 40212",,(502) 778-3641,,3.9,,38.2616525,-85.8473165,Community Food Pantries in Louisville 40212
Community Ministries of Walnut Street Baptist Church Food Pantry · Visited link,"220 St Catherine St, Louisville, KY 40203",cmwsbc.org,(502) 589-3454,,4.4,,38.236927,-85.7933349,Community Food Pantries in Louisville 40212
Neighborhood House - Food Distribution Center · Visited link,"201 N 25th St, Louisville, KY 40212",nhky.org,(502) 774-2322,,,,38.2620584,-85.826886,Community Food Pantries in Louisville 40212
Zion CDC Pantry - Food Distribution Center · Visited link,"2142 W Muhammad Ali Blvd, Louisville, KY 40212",,(502) 775-6404,,,,38.2620584,-85.826886,Community Food Pantries in Louisville 40212
Neighborhood House · Visited link,"201 N 25th St, Louisville, KY 40212",nhky.org,(502) 774-2322,,4.4,,38.2620584,-85.826886,Community Food Pantries in Louisville 40212
Catholic Enrichment Center - Food Distribution Center · Visited link,"3146 W Broadway, Louisville, KY 40211",,(502) 776-0262,,3.0,,38.2620584,-85.826886,Community Food Pantries in Louisville 40212
Department for Community Based Services - Food Distribution Center · Visited link,"Louisville, KY 40202",,(502) 724-6906,,,,38.2548599,-85.8024521,Community Food Pantries in Louisville 40212
Midwest Church of Christ - Food Distribution Center · Visited link,"2129 Garland Ave, Louisville, KY 40211",,(502) 774-3986,,1.0,,38.2442872,-85.8247561,Community Food Pantries in Louisville 40212
"Society Of Saint Vincent De Paul, Council Of Louisville, Ky - Food Distribution Center · Visited link","415 E St Catherine St, Louisville, KY 40203",,(502) 584-2480,,4.5,,38.2360398,-85.7842471,Community Food Pantries in Louisville 40212
Saint Augustine Church - Food Distribution Center · Visited link,"1310 W Broadway, Louisville, KY 40203",,(502) 584-4602,,4.0,,38.2474915,-85.8097305,Community Food Pantries in Louisville 40212
Youthbuild Louisville - Food Distribution Center · Visited link,"812 S Preston St, Louisville, KY 40203",,(502) 290-6121,,,,38.2419848,-85.7842916,Community Food Pantries in Louisville 40212
West Broadway Church of Christ - Food Distribution Center · Visited link,"3921 W Broadway, Louisville, KY 40211",,(502) 776-8662,,,,38.2506218,-85.8542086,Community Food Pantries in Louisville 40212
Walnut Street CSM - Food Distribution Center · Visited link,"1143 S 3rd St, Louisville, KY 40203",cmwsbc.org,(502) 589-3454,,4.3,,38.2357444,-85.7943074,Community Food Pantries in Louisville 40212
The Hope Connect · Visited link,"2313 W Market St, Louisville, KY 40212",thehopebuss.org,,,,,38.2590005,-85.8248077,Community Food Pantries in Louisville 40212
Ujima Neighoborhood Place - Food Distribution Center · Visited link,"3610 Bohne Ave, Louisville, KY 40211",louisvilleky.gov,(502) 485-6710,,5.0,,38.2282729,-85.8511034,Community Food Pantries in Louisville 40212
Highlands Community Ministries - Food Distribution Center · Visited link,"1228 E Breckinridge St, Louisville, KY 40204",hcmlouisville.org,(502) 451-3695,,,,38.2398684,-85.7674861,Community Food Pantries in Louisville 40212
Bank Street Food Bank · Visited link,"2214 Bank St, Louisville, KY 40212",bankstreetfood.org,(502) 754-1074,,4.2,,38.2672549,-85.8218848,Community Food Pantries in Louisville 40212
