name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Circle K · Visited link,"2100 Portland Ave, Louisville, KY 40212",circlek.com,(502) 776-7325,,3.4,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Marathon Gas · Visited link,"3801 W Market St, Louisville, KY 40212",,(502) 774-8808,,4.2,"·
Diesel gas",38.268238,-85.9271846,Gas Stations in Louisville 40212
Boone's Gas Station · Visited link,"521 N 22nd St, Louisville, KY 40203",,(502) 778-8420,,3.4,"·
Diesel gas",38.268238,-85.9271846,Gas Stations in Louisville 40212
Kroger Fuel Center · Visited link,"524 N 35th St, Louisville, KY 40212",kroger.com,(502) 776-3896,,4.4,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Marathon Gas · Visited link,"1480 S 7th St, Louisville, KY 40208",marathonbrand.com,(866) 462-7284,,4.0,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Speedway · Visited link,"2112 Duncan St, Louisville, KY 40212",speedway.com,(502) 772-1743,,3.3,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Shell · Visited link,"300 S 1st St, Louisville, KY 40202",find.shell.com,(502) 584-8412,,2.9,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Shell · Visited link,"2100 Portland Ave, Louisville, KY 40212",shell.us,(502) 776-7325,,,"·
Diesel gas",38.268238,-85.9271846,Gas Stations in Louisville 40212
Valero gas station+ · Visited link,"1123 S Floyd St, Louisville, KY 40203",krispykrunchy.com,(502) 384-4941,,4.2,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Shell · Visited link,"521 N 22nd St, Louisville, KY 40203",find.shell.com,(502) 778-8420,,,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Marathon Gas · Visited link,"1506 S Shelby St, Louisville, KY 40217",marathonbrand.com,(502) 636-1953,,2.2,,38.268238,-85.9271846,Gas Stations in Louisville 40212
BP · Visited link,"2704 Crittenden Dr, Louisville, KY 40209",bp.com,(502) 384-9134,,3.3,,38.268238,-85.9271846,Gas Stations in Louisville 40212
VALERO · Visited link,"3039 Taylor Blvd, Louisville, KY 40208",valero.com,(502) 636-4246,,4.0,"Gas station & convenience store chain stocking snacks, groceries, coffee & other sundries.",38.268238,-85.9271846,Gas Stations in Louisville 40212
Shell · Visited link,"601 E Broadway, Louisville, KY 40202",find.shell.com,(502) 584-4024,,3.8,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Valero · Visited link,"1500 Mellwood Ave, Louisville, KY 40206",valero.com,(210) 345-2000,,4.0,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Marathon Gas · Visited link,"1255 W Ashland Ave, Louisville, KY 40215",,(502) 363-0569,,3.0,"·
Diesel gas",38.268238,-85.9271846,Gas Stations in Louisville 40212
Valero · Visited link,"1420 W Broadway, Louisville, KY 40203",,(502) 777-4635,,3.9,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Marathon Gas · Visited link,"3501 W Broadway, Louisville, KY 40211",marathonbrand.com,(502) 778-9021,,4.3,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Marathon Gas · Visited link,"1054 Barret Ave, Louisville, KY 40204",marathonbrand.com,(502) 451-8730,,2.8,"·
Diesel gas",38.268238,-85.9271846,Gas Stations in Louisville 40212
Valero · Visited link,"3300 Algonquin Pkwy, Louisville, KY 40211",valero.com,(210) 345-2000,,4.0,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Shell · Visited link,"4309 Crittenden Dr, Louisville, KY 40209",find.shell.com,(502) 653-7990,,3.2,,38.268238,-85.9271846,Gas Stations in Louisville 40212
Marathon Gas · Visited link,"1711 W Broadway, Louisville, KY 40203",marathonbrand.com,(502) 583-0014,,3.4,,38.268238,-85.9271846,Gas Stations in Louisville 40212
bp · Visited link,"3301 Newburg Rd, Louisville, KY 40218",map.bp.com,(502) 452-6166,,3.1,,38.20109,-85.8296936,Gas Stations in Louisville 40212
Kroger Fuel Center · Visited link,"1247 Goss Ave, Louisville, KY 40217",kroger.com,(502) 634-2789,,4.4,,38.20109,-85.8296936,Gas Stations in Louisville 40212
