name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Saint George Community Center - Food Distribution Center · Visited link,,,,,,,38.2231389,-85.7998599,Community Food Pantries in Louisville 40208
Community Ministries of Walnut Street Baptist Church Food Pantry · Visited link,"1205 S 26th St, Louisville, KY 40210",,(502) 589-3454,,4.4,,38.236927,-85.7933349,Community Food Pantries in Louisville 40208
"Society Of Saint Vincent De Paul, Council Of Louisville, Ky - Food Distribution Center · Visited link","220 St Catherine St, Louisville, KY 40203",cmwsbc.org,(502) 589-3454,,4.5,,38.236927,-85.7933349,Community Food Pantries in Louisville 40208
Youthbuild Louisville - Food Distribution Center · Visited link,"415 E St Catherine St, Louisville, KY 40203",,(502) 290-6121,,,,38.236927,-85.7933349,Community Food Pantries in Louisville 40208
Walnut Street CSM - Food Distribution Center · Visited link,"812 S Preston St, Louisville, KY 40203",,(502) 290-6121,,,,38.236927,-85.7933349,Community Food Pantries in Louisville 40208
Saint Augustine Church - Food Distribution Center · Visited link,"1143 S 3rd St, Louisville, KY 40203",cmwsbc.org,(502) 584-4602,,4.0,,38.2474915,-85.8097305,Community Food Pantries in Louisville 40208
Midwest Church of Christ - Food Distribution Center · Visited link,"1310 W Broadway, Louisville, KY 40203",,(502) 774-3986,,1.0,,38.2474915,-85.8097305,Community Food Pantries in Louisville 40208
Ujima Neighoborhood Place - Food Distribution Center · Visited link,"2129 Garland Ave, Louisville, KY 40211",,(502) 485-6710,,5.0,,38.2282729,-85.8511034,Community Food Pantries in Louisville 40208
Highlands Community Ministries - Food Distribution Center · Visited link,"3610 Bohne Ave, Louisville, KY 40211",louisvilleky.gov,(502) 451-3695,,,,38.2398684,-85.7674861,Community Food Pantries in Louisville 40208
The Lord's Kitchen - Food Distribution Center · Visited link,"1228 E Breckinridge St, Louisville, KY 40204",hcmlouisville.org,(502) 964-3304,,4.7,,38.2314944,-85.8261982,Community Food Pantries in Louisville 40208
Loaves and Fishes Inc · Visited link,"1811 Standard Ave, Louisville, KY 40210",thelordskitchen.com,(502) 718-5264,,4.8,,38.2389189,-85.7825042,Community Food Pantries in Louisville 40208
The Lords Kitchen COH · Visited link,"500 E Caldwell St, Louisville, KY 40203",loavesandfishesinc.com,(502) 413-0198,,4.6,,38.2313629,-85.8262917,Community Food Pantries in Louisville 40208
Open Hand Kitchen · Visited link,"1811 Standard Ave, Louisville, KY 40210",thelordskitchen.com,(502) 584-2480,,4.6,,38.2364659,-85.7835065,Community Food Pantries in Louisville 40208
St George Community Center · Visited link,"Street, Louisville, KY 40215",episcopalky.org,(502) 775-6232,,4.2,,38.237493,-85.8319819,Community Food Pantries in Louisville 40208
Church of the Living God - Food Distribution Center · Visited link,"2401 W Madison St, Louisville, KY 40211",,(502) 776-8273,,5.0,,38.2542315,-85.8278338,Community Food Pantries in Louisville 40208
Highland Park Missionary Baptist Church - Food Distribution Center · Visited link,"3700 Shanks Ln, Louisville, KY 40216",hpmbc1907.com,(502) 447-0055,,4.0,,38.1968061,-85.8823327,Community Food Pantries in Louisville 40208
Central Louisville Community Ministries · Visited link,"809 S 4th St, Louisville, KY 40203",centrallouisvillecm.org,(502) 587-1999,,4.8,,38.1968061,-85.8823327,Community Food Pantries in Louisville 40208
West Broadway Church of Christ - Food Distribution Center · Visited link,"3921 W Broadway, Louisville, KY 40211",,(502) 776-8662,,,,38.2506218,-85.8542086,Community Food Pantries in Louisville 40208
