name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Whole Foods Market · Visited link,"4944 Shelbyville Rd, Louisville, KY 40207",wholefoodsmarket.com,(502) 899-5545,,4.4,"Eco-minded chain with natural & organic grocery items, housewares & other products (most sell wine).",38.2158842,-85.8732338,Locally-Owned Groceries in Louisville 40203
Trader Joe's · Visited link,"4600 Shelbyville Rd #111, Louisville, KY 40207",locations.traderjoes.com,(502) 895-1361,,4.7,"Grocery chain with a variety of signature items, plus produce, dairy & more (most sell wine & beer).",38.2158842,-85.8732338,Locally-Owned Groceries in Louisville 40203
The Fresh Market · Visited link,"1805 Rudy Ln, Louisville, KY 40207",stores.thefreshmarket.com,(502) 895-7593,,4.4,"Upscale grocery store chain with an old-world vibe offers local produce, prepared eats, wine & more.",38.2158842,-85.8732338,Locally-Owned Groceries in Louisville 40203
Paul's Fruit Market · Visited link,"3922 Chenoweth Square, Louisville, KY 40207",paulsfruit.com,(502) 896-8918,,4.8,"·
In-store shopping
·
In-store pickup",38.2158842,-85.8732338,Locally-Owned Groceries in Louisville 40203
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.2415957,-86.0326914,Locally-Owned Groceries in Louisville 40203
Sunshine Grocery · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.2415957,-86.0326914,Locally-Owned Groceries in Louisville 40203
Foodmax Inc · Visited link,"800 E Kentucky St, Louisville, KY 40204",,(502) 634-0605,,3.9,,38.2415957,-86.0326914,Locally-Owned Groceries in Louisville 40203
Oasis Grocery Mart & Head Shop&smokers oasis · Visited link,"1032 S 4th St, Louisville, KY 40203",,(502) 837-0582,,4.1,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2415957,-86.0326914,Locally-Owned Groceries in Louisville 40203
Crescent Hill Farmers Market · Visited link,"201 S Peterson Ave, Louisville, KY 40206",,(502) 851-9573,,4.2,,38.2415957,-86.0326914,Locally-Owned Groceries in Louisville 40203
ValuMarket Mid City Mall · Visited link,"1250 Bardstown Rd #1, Louisville, KY 40204",valumarket.com,(502) 459-2221,,4.3,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2415957,-86.0326914,Locally-Owned Groceries in Louisville 40203
The Hillebrand Market · Visited link,"1235 S 3rd St, Louisville, KY 40203",,(502) 384-0617,,,,38.2415957,-86.0326914,Locally-Owned Groceries in Louisville 40203
Webb's Market · Visited link,"944 E Muhammad Ali Blvd, Louisville, KY 40204",,(502) 583-0318,,4.1,,38.2415957,-86.0326914,Locally-Owned Groceries in Louisville 40203
Douglass Loop Farmers Market · Visited link,"2005 Douglass Blvd, Louisville, KY 40205",douglassloopfarmersmarket.org,(502) 794-8237,,4.8,,38.2415957,-86.0326914,Locally-Owned Groceries in Louisville 40203
