name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
ALDI,"3118 Grant Line Rd, New Albany, IN 47150",stores.aldi.us,(855) 955-2534,,4.6,"Retail chain selling a range of grocery items, meat & dairy.",38.3243506,-85.8546513,Supermarkets/Full-Service Groceries in Louisville 40210
Kroger · Visited link,"1201 Cecil Ave, Louisville, KY 40211",,(502) 775-8966,,4.1,,38.239825,-85.8575649,Supermarkets/Full-Service Groceries in Louisville 40210
Kader's Market · Visited link,"520 N 35th St, Louisville, KY 40212",kroger.com,(502) 776-3713,,4.4,"·
In-store shopping",38.2703575,-85.8415917,Supermarkets/Full-Service Groceries in Louisville 40210
Save A Lot · Visited link,"4100 W Muhammad Ali Blvd, Louisville, KY 40212",kaders-market.keeq.io,(502) 776-2111,,4.0,Discount supermarket chain carrying brand-name & private-label grocery items.,38.2241852,-85.8287327,Supermarkets/Full-Service Groceries in Louisville 40210
Broadway Food Mart · Visited link,"1804 Dixie Hwy, Louisville, KY 40210",savealot.com,(502) 774-1464,,4.1,,38.2500656,-85.8569993,Supermarkets/Full-Service Groceries in Louisville 40210
Kroger · Visited link,"4134 W Broadway, Louisville, KY 40211",,,,4.1,,38.2500656,-85.8569993,Supermarkets/Full-Service Groceries in Louisville 40210
Save A Lot · Visited link,"2710 W Broadway, Louisville, KY 40211",kroger.com,(502) 778-3346,,4.1,"·
In-store shopping
·
Delivery",38.2708787,-85.8276188,Supermarkets/Full-Service Groceries in Louisville 40210
2 Brothers market · Visited link,"2626 Portland Ave, Louisville, KY 40212",savealot.com,(502) 772-0705,,4.5,,38.2708787,-85.8276188,Supermarkets/Full-Service Groceries in Louisville 40210
Sunshine Grocery · Visited link,"438 N 28th St, Louisville, KY 40212",,(502) 742-5494,,4.5,,38.2708787,-85.8276188,Supermarkets/Full-Service Groceries in Louisville 40210
Lucy Mae's Food Mart & Kitchen · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.2345734,-85.7900891,Supermarkets/Full-Service Groceries in Louisville 40210
Mr. Zee Corner Market · Visited link,"2300 W Kentucky St suite 1, Louisville, KY 40210",,(502) 290-9291,,4.6,,38.2659587,-85.8292028,Supermarkets/Full-Service Groceries in Louisville 40210
Scheler's Food Market · Visited link,"358 N 26th St, Louisville, KY 40212",mr-zee-corner-market.edan.io,(502) 772-1623,,4.6,,38.2659587,-85.8292028,Supermarkets/Full-Service Groceries in Louisville 40210
Kroger · Visited link,"2752 7th Street Rd, Louisville, KY 40215",,(502) 749-4012,,4.1,,38.211575,-85.8223096,Supermarkets/Full-Service Groceries in Louisville 40210
Dino's Food Mart · Visited link,"1265 Goss Ave, Louisville, KY 40217",kroger.com,(502) 634-0724,,4.1,"·
Delivery",38.2498133,-85.8312124,Supermarkets/Full-Service Groceries in Louisville 40210
Kroger · Visited link,"944 E Muhammad Ali Blvd, Louisville, KY 40204",,(502) 583-0318,,4.1,,38.2485922,-85.7709544,Supermarkets/Full-Service Groceries in Louisville 40210
Shorty's Food Mart,"3165 S 2nd St, Louisville, KY 40208",kroger.com,(502) 368-6075,,3.8,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2197302,-85.8294989,Supermarkets/Full-Service Groceries in Louisville 40210
Neighborhood Food Mart Inc · Visited link,"2133 Dixie Hwy, Louisville, KY 40210",,(502) 775-6262,,4.6,,38.2197302,-85.8294989,Supermarkets/Full-Service Groceries in Louisville 40210
