name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Neighborhood House · Visited link,"201 N 25th St, Louisville, KY 40212",nhky.org,(502) 774-2322,,4.4,,38.2619762,-85.8269778,Food Justice Organizations in Louisville 40212
Sister Visitor Center - Choice Food Pantry · Visited link,"2235 W Market St, Louisville, KY 40212",cclou.org,,,4.8,,38.2619762,-85.8269778,Food Justice Organizations in Louisville 40212
Portland Avenue Community Trust - Food Distribution Center · Visited link,"2508 Portland Ave, Louisville, KY 40212",,(502) 774-4125,,5.0,,38.2619762,-85.8269778,Food Justice Organizations in Louisville 40212
Dare to Care Community Kitchen · Visited link,"1200 S 28th St, Louisville, KY 40211",daretocare.org,(502) 966-3821,,4.1,,38.2619762,-85.8269778,Food Justice Organizations in Louisville 40212
Feed Louisville · Visited link,"1334 Story Ave, Louisville, KY 40206",feedlouisville.org,,,5.0,,38.2560132,-85.762272,Food Justice Organizations in Louisville 40212
"Bringing Justice Home, Inc. · Visited link",,bringingjusticehomelou.org,(502) 215-0155,,,,38.188805,-85.7128194,Food Justice Organizations in Louisville 40212
New Roots · Visited link,"1800 Portland Ave #1060, Louisville, KY 40203",newroots.org,(502) 509-6770,,4.8,,38.2645918,-85.8136572,Food Justice Organizations in Louisville 40212
Highlands Community Ministries - Food Distribution Center · Visited link,"1228 E Breckinridge St, Louisville, KY 40204",hcmlouisville.org,(502) 451-3695,,,,38.2398684,-85.7674861,Food Justice Organizations in Louisville 40212
Louisville Association for Community Economics · Visited link,"1300 W Muhammad Ali Blvd Unit #127, Louisville, KY 40203",lace.coop,(502) 286-3477,,5.0,,38.2522931,-85.809207,Food Justice Organizations in Louisville 40212
Loaves and Fishes Inc · Visited link,"500 E Caldwell St, Louisville, KY 40203",loavesandfishesinc.com,(502) 718-5264,,4.8,,38.2389189,-85.7825042,Food Justice Organizations in Louisville 40212
"Change Today, Change Tomorrow · Visited link","2500 W Broadway Suite 3, Louisville, KY 40211",change-today.org,(502) 512-2160,,4.8,,38.249087,-85.8297399,Food Justice Organizations in Louisville 40212
Louisville Metro Resilience and Community Services · Visited link,"701 W Ormsby Ave #201, Louisville, KY 40203",louisvilleky.gov,(502) 574-4377,,4.5,,38.2337338,-85.802824,Food Justice Organizations in Louisville 40212
Highlands Community Ministries · Visited link,"1228 E Breckinridge St, Louisville, KY 40204",hcmlouisville.org,(502) 451-3695,,4.8,,38.2397308,-85.7671203,Food Justice Organizations in Louisville 40212
Community Foundation of Louisville · Visited link,"325 W Main St #1110, Louisville, KY 40202",cflouisville.org,(502) 585-4649,,4.0,,38.2569485,-85.7915855,Food Justice Organizations in Louisville 40212
Bank Street Food Bank · Visited link,"2214 Bank St, Louisville, KY 40212",bankstreetfood.org,(502) 754-1074,,4.2,,38.2672549,-85.8218848,Food Justice Organizations in Louisville 40212
Greater Louisville Project · Visited link,"325 W Main St #1110, Louisville, KY 40202",greaterlouisvilleproject.org,(502) 855-6961,,,,38.257399,-85.7916856,Food Justice Organizations in Louisville 40212
