name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Dillard's,,,,,,,38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
JCPenney · Visited link,"5000 Shelbyville Rd, Louisville, KY 40207",jcpenney.com,(502) 897-3161,,4.2,"Chain department store selling a wide selection of brand-name clothing, footwear, furniture & more.",38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
Ross Dress for Less · Visited link,"4600 Shelbyville Rd, Louisville, KY 40207",rossstores.com,(502) 899-2507,,4.1,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.",38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
Dollar General · Visited link,"409 W Oak St, Louisville, KY 40203",dollargeneral.com,(502) 665-0698,,2.6,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
Green Store · Visited link,"301 S 18th St, Louisville, KY 40203",,(502) 585-2429,,4.0,,38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
City Gear · Visited link,"1211 W Broadway Space #16, Louisville, KY 40203",hibbett.com,(502) 562-0990,,4.2,"Streetwear chain carrying men's apparel, hats & shoes, including brand-name sneakers.",38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
Nordstrom Rack · Visited link,"4600 Shelbyville Rd, Louisville, KY 40207",stores.nordstromrack.com,(502) 899-4940,,4.0,"·
In-store shopping
·
Delivery",38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
Home Center Department Store KY #2 · Visited link,"1148 S 4th St, Louisville, KY 40203",,(502) 384-5385,,4.3,"·
In-store pickup
·
Delivery",38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
5 Brothers Grocery & Smokeshop · Visited link,"1159 S 4th St, Louisville, KY 40203",,(502) 919-8483,,4.0,,38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
LOUISVILLE THRIFT STORE · Visited link,"331 N 19th St, Louisville, KY 40203",facebook.com,(502) 912-3386,,4.6,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
Dry Goods · Visited link,"5000 Shelbyville Rd Space 168, Louisville, KY 40207",drygoodsusa.com,(502) 897-0573,,4.4,"·
In-store shopping",38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
Express · Visited link,"5000 Shelbyville Rd, Louisville, KY 40207",stores.express.com,(502) 259-5496,,4.1,Fashion chain supplying contemporary house-label clothing & accessories for day & night.,38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
Target · Visited link,"4174 Westport Rd, Louisville, KY 40207",target.com,(502) 992-1039,,4.2,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",38.2413652,-86.0326923,Recently Closed Stores in Louisville 40203
