name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
ALDI,"5109 Dixie Hwy, Louisville, KY 40216",stores.aldi.us,(855) 955-2534,,4.4,"Retail chain selling a range of grocery items, meat & dairy.",38.1670544,-85.9003294,Ethnic Groceries in Louisville 40206
Pic Pac Southside Drive,"6629 Southside Dr, Louisville, KY 40214",facebook.com,(502) 366-9389,,4.2,"·
In-store pickup",38.1595779,-85.8362719,Ethnic Groceries in Louisville 40206
Lamp Fall African & International Grocery Store · Visited link,"4222 Bishop Ln, Louisville, KY 40218",,(502) 290-6702,,4.4,,38.199993,-85.7589117,Ethnic Groceries in Louisville 40206
Sunshine Grocery · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.2345734,-85.826138,Ethnic Groceries in Louisville 40206
Foods World (Eastern Goods LLC) · Visited link,"307 W Woodlawn Ave, Louisville, KY 40214",,(347) 841-3893,,4.7,"·
In-store shopping",38.1818124,-85.8389716,Ethnic Groceries in Louisville 40206
Al-Nahrain Supermarket · Visited link,"3327 Bardstown Rd #100, Louisville, KY 40218",facebook.com,(502) 618-2647,,4.2,,38.2069926,-85.7393034,Ethnic Groceries in Louisville 40206
African store · Visited link,"3908 Bardstown Rd, Louisville, KY 40218",,(502) 749-1234,,4.7,"·
In-store shopping",38.2069926,-85.7393034,Ethnic Groceries in Louisville 40206
Abraha Food & Tobacco Mart · Visited link,"1101 S 2nd St, Louisville, KY 40203",,(502) 883-1069,,3.9,,38.2368803,-85.8284032,Ethnic Groceries in Louisville 40206
Bantu Star Food Market · Visited link,"1320 Berry Blvd, Louisville, KY 40215",,(502) 632-2882,,3.5,,38.2368803,-85.8284032,Ethnic Groceries in Louisville 40206
Oriental Supermarket · Visited link,"1211 Gilmore Ln, Louisville, KY 40213",,(502) 966-0400,,4.4,,38.1757318,-85.7838994,Ethnic Groceries in Louisville 40206
Ali's Food Mart · Visited link,"1444 Dixie Hwy, Louisville, KY 40210",,(502) 240-9567,,4.1,,38.2298776,-85.8620936,Ethnic Groceries in Louisville 40206
ValuMarket Mid City Mall · Visited link,"1250 Bardstown Rd #1, Louisville, KY 40204",valumarket.com,(502) 459-2221,,4.3,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2347644,-85.7898586,Ethnic Groceries in Louisville 40206
ASIAN GROCERY LLC · Visited link,"7309 St Andrews Church Rd, Louisville, KY 40214",,(502) 915-0036,,4.3,,38.1546316,-85.874523,Ethnic Groceries in Louisville 40206
Pathivara International Grocery · Visited link,"7535 Outer Loop, Louisville, KY 40228",,(502) 398-5385,,4.8,,38.1387325,-85.6911771,Ethnic Groceries in Louisville 40206
Phuoc Binh Grocery · Visited link,"5301 S 3rd St, Louisville, KY 40214",,(502) 366-7002,,4.0,,38.17118,-85.8397904,Ethnic Groceries in Louisville 40206
Bombay International Food Mart · Visited link,"1591 Bardstown Rd, Louisville, KY 40205",,(502) 473-2077,,3.6,,38.2307325,-85.7765756,Ethnic Groceries in Louisville 40206
dong phuong Grocery Store · Visited link,"6705 Strawberry Ln, Louisville, KY 40214",,(502) 363-0208,,4.3,,38.159127,-85.8346798,Ethnic Groceries in Louisville 40206
Ralhla Asian Market · Visited link,"307 W Woodlawn Ave, Louisville, KY 40214",,,,,,38.159127,-85.8346798,Ethnic Groceries in Louisville 40206
Asian Bazaar International Market (नेपाली किराना पसल ) · Visited link,"2218 Hikes Ln suite, Louisville, KY 40218",facebook.com,(502) 690-2917,,4.1,,38.1999346,-85.7300738,Ethnic Groceries in Louisville 40206
My Tindahan · Visited link,"2240 Taylorsville Rd #103, Louisville, KY 40205",shopmytindahan.com,(502) 533-0831,,5.0,"·
In-store shopping
·
In-store pickup
·
Delivery",38.1999346,-85.7300738,Ethnic Groceries in Louisville 40206
Bodega Mi Sueno · Visited link,"3646 Mall Rd, Louisville, KY 40218",,(502) 450-5661,,4.4,"·
Delivery",38.1999346,-85.7300738,Ethnic Groceries in Louisville 40206
AFRICAN STORE BELEL MARKET · Visited link,"4109 Bardstown Rd, Louisville, KY 40218",,(502) 398-5730,,4.4,,38.1999346,-85.7300738,Ethnic Groceries in Louisville 40206
Golden Key International Grocery Store · Visited link,"3821 Bardstown Rd, Louisville, KY 40218",goldenkeymarket.com,(502) 485-9009,,4.7,,38.1999346,-85.7300738,Ethnic Groceries in Louisville 40206
"Istanbul Market, LLC · Visited link","4817 S Watterson Trail, Louisville, KY 40218",,(859) 539-7710,,4.8,"·
In-store shopping",38.1999346,-85.7300738,Ethnic Groceries in Louisville 40206
L&B Sisters Grocery · Visited link,"4109 Bardstown Rd, Louisville, KY 40218",,(502) 714-3879,,4.2,,38.1999346,-85.7300738,Ethnic Groceries in Louisville 40206
A-Chau Grocery Store · Visited link,"5107 S 3rd St, Louisville, KY 40214",,(502) 366-9830,,4.6,,38.1726842,-85.8394905,Ethnic Groceries in Louisville 40206
International Market · Visited link,"7100 Preston Hwy, Louisville, KY 40219",edan.io,(502) 964-4447,,4.1,,38.1491409,-85.7663898,Ethnic Groceries in Louisville 40206
Thang-Long · Visited link,"4836 Southside Dr, Louisville, KY 40214",,(502) 368-9429,,4.5,,38.1777214,-85.8370758,Ethnic Groceries in Louisville 40206
SAGARMATHA GROCERY LLC · Visited link,"4010 Bardstown Rd, Louisville, KY 40218",,(502) 365-1487,,5.0,,38.1926107,-85.7211709,Ethnic Groceries in Louisville 40206
The Fresh Market · Visited link,"1805 Rudy Ln, Louisville, KY 40207",stores.thefreshmarket.com,(502) 895-7593,,4.4,"Upscale grocery store chain with an old-world vibe offers local produce, prepared eats, wine & more.",38.27963,-85.7099718,Ethnic Groceries in Louisville 40206
Everest Supermarket Nepali-Indian Grocery store एभेरष्ट सुपरमार्केट · Visited link,"2200 Buechel Ave #101, Louisville, KY 40218",everestsupermarket.net,(502) 912-4432,,5.0,"·
In-store shopping",38.191782,-85.7173115,Ethnic Groceries in Louisville 40206
Namaste Kamana Grocery · Visited link,"3825 Bardstown Rd, Louisville, KY 40218",,(502) 299-8445,,3.7,,38.191782,-85.7173115,Ethnic Groceries in Louisville 40206
Asian-Vietnam oriental food Market · Visited link,"5019 S 3rd St Rd, Louisville, KY 40214",asianorientalfoodmarket.com,(502) 361-7846,,4.8,"·
In-store shopping",38.1735685,-85.8391148,Ethnic Groceries in Louisville 40206
