name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Stop N Go,,,,,,,38.1335916,-85.7918268,Corner Stores in Louisville 40205
Circle K · Visited link,"6517 Preston Hwy, Louisville, KY 40219",circlek.com,(502) 964-8984,,3.7,,38.1335916,-85.7918268,Corner Stores in Louisville 40205
Circle K · Visited link,"5001 Preston Hwy, Louisville, KY 40213",circlek.com,(502) 969-4367,,3.5,"·
In-store pickup",38.1335916,-85.7918268,Corner Stores in Louisville 40205
Speedy Mart · Visited link,"4406 Taylor Blvd, Louisville, KY 40215",,(502) 366-5560,,4.0,,38.1755294,-85.8551829,Corner Stores in Louisville 40205
Circle K · Visited link,"9737 Old, 9737 3rd Street Rd, Louisville, KY 40272",circlek.com,(502) 995-5111,,3.9,,38.11477,-85.9069534,Corner Stores in Louisville 40205
Thorntons · Visited link,"2700 Fern Valley Rd, Louisville, KY 40213",thorntonsinc.com,(502) 966-8919,,3.0,,38.15679,-85.7878479,Corner Stores in Louisville 40205
Circle K · Visited link,"404 Mt Holly Rd, Fairdale, KY 40118",circlek.com,(502) 366-6684,,4.1,,38.104278,-85.8304818,Corner Stores in Louisville 40205
Thorntons · Visited link,"5318 Preston Hwy, Louisville, KY 40213",thorntonsinc.com,(502) 964-5211,,3.2,,38.1707647,-85.7814884,Corner Stores in Louisville 40205
B Quick Food Mart · Visited link,"7600 3rd Street Rd, Louisville, KY 40214",,(502) 365-3942,,3.8,,38.1405179,-85.8545689,Corner Stores in Louisville 40205
M&S Food Marts · Visited link,"Louisville, KY 40213",,,,1.8,,38.1565933,-85.7852325,Corner Stores in Louisville 40205
Kenwood Grocery and Tobacco · Visited link,"802 W Kenwood Dr, Louisville, KY 40214",,(502) 384-4926,,4.6,"·
In-store shopping",38.1613767,-85.850197,Corner Stores in Louisville 40205
Stop N Go Food Mart · Visited link,"5015 Poplar Level Rd, Louisville, KY 40219",stopngofood.com,(502) 233-5015,,4.0,"·
In-store shopping
·
Curbside pickup",38.1659485,-85.7523234,Corner Stores in Louisville 40205
Flintlock Quick Stop · Visited link,"4129 Flintlock Dr, Louisville, KY 40216",,,,3.8,,38.1607425,-85.9065106,Corner Stores in Louisville 40205
Circle K · Visited link,"4129 Flintlock Dr, Louisville, KY 40216",,,,3.8,,38.1607425,-85.9065106,Corner Stores in Louisville 40205
Iroquois Food Mart · Visited link,"5105 New Cut Rd, Louisville, KY 40214",fb.me,(502) 384-1086,,3.8,,38.163385,-85.8511921,Corner Stores in Louisville 40205
Super Stop Market · Visited link,"7303 Preston Hwy, Louisville, KY 40219",superstopstores.com,(502) 968-9159,,4.3,,38.1463889,-85.7626975,Corner Stores in Louisville 40205
Circle K · Visited link,"5929 New Cut Rd, Louisville, KY 40214",circlek.com,(502) 368-4446,,3.8,,38.1268128,-85.8475511,Corner Stores in Louisville 40205
Thorntons · Visited link,"4520 Dixie Hwy, Louisville, KY 40216",thorntonsinc.com,(502) 448-1050,,4.0,,38.1782077,-85.8914617,Corner Stores in Louisville 40205
Thorntons · Visited link,"8405 National Turnpike, Louisville, KY 40214",thorntonsinc.com,(502) 375-5959,,3.6,,38.12752,-85.8205718,Corner Stores in Louisville 40205
Friendly Food Mart · Visited link,"8105 Terry Rd, Louisville, KY 40258",,,,4.5,,38.136153,-85.9451358,Corner Stores in Louisville 40205
Best Stop Food Mart · Visited link,"9200 Blue Lick Rd, Okolona, KY 40229",,(502) 290-2022,,3.8,"·
In-store shopping",38.1161235,-85.7619283,Corner Stores in Louisville 40205
FiveStar · Visited link,"9501 Cane Run Rd, Louisville, KY 40258",fivestarfoodmart.com,(502) 749-6715,,3.4,"·
In-store shopping",38.1173115,-85.9679224,Corner Stores in Louisville 40205
Circle K · Visited link,"7800 St Andrews Church Rd, Louisville, KY 40214",circlek.com,(502) 447-6177,,3.7,,38.151848,-85.8921888,Corner Stores in Louisville 40205
Circle K · Visited link,"8801 3rd Street Rd, Louisville, KY 40272",circlek.com,(502) 933-0282,,4.2,,38.151848,-85.8921888,Corner Stores in Louisville 40205
Shell · Visited link,"801 Valley College Dr, Louisville, KY 40272",shell.com,(502) 365-4091,,5.0,,38.151848,-85.8921888,Corner Stores in Louisville 40205
Speedway · Visited link,"4565 Poplar Level Rd, Louisville, KY 40213",speedway.com,(502) 969-1085,,3.5,,38.1836292,-85.7706932,Corner Stores in Louisville 40205
one stop foodmart · Visited link,"7205 Manslick Rd, Louisville, KY 40214",marathonbrand.com,(502) 368-5742,,2.9,,38.155451,-85.8737087,Corner Stores in Louisville 40205
Thorntons · Visited link,"4170 Taylor Blvd, Louisville, KY 40215",thorntonsinc.com,(502) 366-4928,,3.8,,38.155451,-85.8737087,Corner Stores in Louisville 40205
Circle K · Visited link,"10414 Dixie Hwy, Louisville, KY 40272",circlek.com,(502) 933-9665,,4.4,,38.1038608,-85.9417155,Corner Stores in Louisville 40205
Ks Deli Food Mart · Visited link,"5600 National Turnpike # 1, Louisville, KY 40214",,(502) 366-4220,,3.5,"·
Takeout
·
Delivery",38.1492249,-85.8336561,Corner Stores in Louisville 40205
Rhythm Food Mart ( ATM ) · Visited link,"801 Valley College Dr, Louisville, KY 40272",,(502) 365-4091,,4.4,,38.1171791,-85.9164546,Corner Stores in Louisville 40205
Circle K · Visited link,"5203 Greenwood Rd, Louisville, KY 40258",circlek.com,(502) 933-3242,,3.7,,38.1171791,-85.9164546,Corner Stores in Louisville 40205
Circle K · Visited link,"8320 3rd Street Rd, Louisville, KY 40214",circlek.com,(502) 361-0333,,3.0,,38.121628,-85.8756218,Corner Stores in Louisville 40205
Circle K · Visited link,"9110 Blue Lick Rd, Louisville, KY 40216",circlek.com,(502) 964-7010,,3.6,,38.1168713,-85.7624023,Corner Stores in Louisville 40205
Poplar Level Food Mart · Visited link,"4903 Poplar Level Rd, Louisville, KY 40219",,(502) 964-5417,,1.0,,38.1712072,-85.75604,Corner Stores in Louisville 40205
Thorntons · Visited link,"8400 Dixie Hwy, Louisville, KY 40258",thorntonsinc.com,(502) 933-5344,,4.0,,38.12988,-85.9208378,Corner Stores in Louisville 40205
Circle K · Visited link,"4301 Preston Hwy, Louisville, KY 40213",circlek.com,(502) 361-8500,,3.2,,38.186294,-85.7958518,Corner Stores in Louisville 40205
Maha Mart · Visited link,"1320 Gilmore Ln, Louisville, KY 40213",,(502) 600-4741,,,,38.186294,-85.7958518,Corner Stores in Louisville 40205
River Mart · Visited link,"7207 Lower Hunters Trace, Louisville, KY 40258",,(502) 690-2005,,5.0,,38.175491,-85.9532238,Corner Stores in Louisville 40205
Circle k · Visited link,"5414 Valley Station Rd, Louisville, KY 40272",circlek.com,(502) 933-9665,,4.1,,38.1064847,-85.9366108,Corner Stores in Louisville 40205
Circle K · Visited link,"10642 Dixie Hwy, Louisville, KY 40272",circlek.com,(502) 937-5838,,4.0,,38.1064847,-85.9366108,Corner Stores in Louisville 40205
Circle K · Visited link,"9200 Dixie Hwy, Louisville, KY 40272",circlek.com,(502) 935-5319,,3.3,,38.1064847,-85.9366108,Corner Stores in Louisville 40205
