name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Next Door Convenience Food Mrt · Visited link,,,,,,,38.2176399,-85.767005,Convenience Stores in Louisville 40214
Speedway · Visited link,"6821 Southside Dr, Louisville, KY 40214",speedway.com,(502) 366-8338,,3.6,,38.1586274,-85.9085973,Convenience Stores in Louisville 40214
Circle K · Visited link,"4347 S 3rd St, Louisville, KY 40214",circlek.com,(502) 361-2193,,3.0,,38.1586274,-85.9085973,Convenience Stores in Louisville 40214
Circle K · Visited link,"4701 S 3rd St, Louisville, KY 40214",circlek.com,(502) 367-0292,,2.9,,38.1586274,-85.9085973,Convenience Stores in Louisville 40214
B Quick Food Mart · Visited link,"7600 3rd Street Rd, Louisville, KY 40214",,(502) 365-3942,,3.8,,38.1586274,-85.9085973,Convenience Stores in Louisville 40214
Dongar Food Mart · Visited link,"1735 Newburg Rd, Louisville, KY 40205",bp.com,(502) 749-6002,,2.3,"·
Delivery",38.1586274,-85.9085973,Convenience Stores in Louisville 40214
Circle K · Visited link,"5929 New Cut Rd, Louisville, KY 40214",circlek.com,(502) 368-4446,,3.8,,38.1586274,-85.9085973,Convenience Stores in Louisville 40214
Baders Food Mart · Visited link,"300 S 1st St, Louisville, KY 40202",,(502) 584-8412,,2.3,,38.2529036,-85.8967997,Convenience Stores in Louisville 40214
Speedway · Visited link,"2720 Taylorsville Rd, Louisville, KY 40205",speedway.com,(502) 456-6029,,3.8,,38.2226264,-85.8132844,Convenience Stores in Louisville 40214
Circle K · Visited link,"8320 3rd Street Rd, Louisville, KY 40214",circlek.com,(502) 361-0333,,3.0,,38.121628,-85.9477196,Convenience Stores in Louisville 40214
Circle K · Visited link,"4700 Bardstown Rd, Louisville, KY 40218",circlek.com,(502) 493-1074,,3.0,,38.179243,-85.7676746,Convenience Stores in Louisville 40214
4th & Cardinal Food Mart · Visited link,"1927 S 4th St, Louisville, KY 40208",,(502) 635-7740,,3.0,,38.2196569,-85.9068179,Convenience Stores in Louisville 40214
Circle K · Visited link,"2911 Bardstown Rd, Louisville, KY 40205",circlek.com,(502) 451-0030,,2.8,,38.2167117,-85.8193562,Convenience Stores in Louisville 40214
Circle K · Visited link,"1630 Arthur St, Louisville, KY 40208",circlek.com,(502) 634-8917,,2.7,,38.222606,-85.8960186,Convenience Stores in Louisville 40214
Platinum Food Mart · Visited link,"1025 W Broadway, Louisville, KY 40203",,(502) 690-7365,,4.9,"Convenience store chain offering grab-&-go bites & beverages, plus assorted newsstand items.",38.222606,-85.8960186,Convenience Stores in Louisville 40214
Thorntons · Visited link,"3300 Bardstown Rd, Louisville, KY 40218",thorntonsinc.com,(502) 451-9467,,2.9,,38.20763,-85.8134456,Convenience Stores in Louisville 40214
Speedway · Visited link,"1101 Bardstown Rd, Louisville, KY 40204",speedway.com,(502) 458-6643,,3.2,,38.20763,-85.8134456,Convenience Stores in Louisville 40214
bp · Visited link,"1101 Bardstown Rd, Louisville, KY 40204",speedway.com,(502) 458-6643,,3.2,,38.20763,-85.8134456,Convenience Stores in Louisville 40214
Circle K · Visited link,"5000 Shepherdsville Rd, Louisville, KY 40228",circlek.com,(502) 969-6448,,3.6,,38.20763,-85.8134456,Convenience Stores in Louisville 40214
one stop foodmart · Visited link,"7205 Manslick Rd, Louisville, KY 40214",marathonbrand.com,(502) 368-5742,,2.9,,38.155451,-85.9458065,Convenience Stores in Louisville 40214
Speedy Mart · Visited link,"4406 Taylor Blvd, Louisville, KY 40215",,(502) 366-5560,,4.0,,38.155451,-85.9458065,Convenience Stores in Louisville 40214
Thorntons · Visited link,"4500 Shelbyville Rd, Louisville, KY 40207",thorntonsinc.com,(502) 896-2654,,3.1,,38.25075,-85.7773556,Convenience Stores in Louisville 40214
Manslick Foodmart · Visited link,"3700 Manslick Rd, Louisville, KY 40215",,,,4.6,,38.1914797,-85.9453535,Convenience Stores in Louisville 40214
Circle K · Visited link,"7800 St Andrews Church Rd, Louisville, KY 40214",circlek.com,(502) 447-6177,,3.7,,38.1914797,-85.9453535,Convenience Stores in Louisville 40214
Shell · Visited link,"300 S 1st St, Louisville, KY 40202",find.shell.com,(502) 584-8412,,2.9,,38.1914797,-85.9453535,Convenience Stores in Louisville 40214
Speedway · Visited link,"4300 Crittenden Dr, Louisville, KY 40209",speedway.com,(502) 363-1699,,3.9,,38.1914797,-85.9453535,Convenience Stores in Louisville 40214
Quick Shop Food Mart · Visited link,"1307 Clara Ave, Louisville, KY 40215",,(502) 361-2082,,3.6,,38.1914797,-85.9453535,Convenience Stores in Louisville 40214
Marathon Gas · Visited link,"5901 New Cut Rd, Louisville, KY 40214",,(502) 367-1914,,2.7,"·
Diesel gas",38.1914797,-85.9453535,Convenience Stores in Louisville 40214
Speedway · Visited link,"3030 Taylor Blvd, Louisville, KY 40208",speedway.com,(502) 634-8955,,3.8,,38.1914797,-85.9453535,Convenience Stores in Louisville 40214
Thorntons · Visited link,"4500 S 3rd St, Louisville, KY 40214",thorntonsinc.com,(502) 361-1057,,3.3,,38.1914797,-85.9453535,Convenience Stores in Louisville 40214
Speedway · Visited link,"1422 Poplar Level Rd, Louisville, KY 40217",speedway.com,(502) 637-7198,,3.5,"Gas-station & convenience-store chain with grab-&-go food, plus hot & cold beverages.",38.2194641,-85.8732099,Convenience Stores in Louisville 40214
Shell · Visited link,"7746 St Andrews Church Rd, Louisville, KY 40214",shell.us,(502) 438-9400,,3.7,"·
Diesel gas",38.1523204,-85.9635379,Convenience Stores in Louisville 40214
Marathon Gas · Visited link,"5620 S 3rd St, Louisville, KY 40214",,(502) 368-9121,,3.7,,38.1523204,-85.9635379,Convenience Stores in Louisville 40214
Duramart · Visited link,"1480 S 7th St, Louisville, KY 40208",,(502) 634-7110,,3.7,,38.1523204,-85.9635379,Convenience Stores in Louisville 40214
Speedway · Visited link,"4565 Poplar Level Rd, Louisville, KY 40213",speedway.com,(502) 969-1085,,3.5,,38.1836292,-85.842791,Convenience Stores in Louisville 40214
Speedway · Visited link,"4239 Poplar Level Rd, Louisville, KY 40213",speedway.com,(502) 459-0045,,3.7,,38.1836292,-85.842791,Convenience Stores in Louisville 40214
EZ Food Mart · Visited link,"1100 Algonquin Pkwy, Louisville, KY 40208",,(502) 690-3193,,4.7,"·
In-store pickup
·
Delivery",38.2137699,-85.9175127,Convenience Stores in Louisville 40214
Speedway · Visited link,"2210 Arthur St, Louisville, KY 40208",speedway.com,(502) 636-0438,,4.0,,38.2137699,-85.9175127,Convenience Stores in Louisville 40214
Circle K · Visited link,"1255 W Ashland Ave, Louisville, KY 40215",circlek.com,(502) 363-0569,,3.4,,38.2137699,-85.9175127,Convenience Stores in Louisville 40214
Speedway · Visited link,"4308 Bishop Ln, Louisville, KY 40218",speedway.com,(502) 451-3887,,3.2,"Gas-station & convenience-store chain with grab-&-go food, plus hot & cold beverages.",38.1997437,-85.8306071,Convenience Stores in Louisville 40214
CAPS Food Mart & Deli (MARATHON) · Visited link,"1506 S Shelby St, Louisville, KY 40217",,(502) 636-1953,,2.8,,38.1997437,-85.8306071,Convenience Stores in Louisville 40214
Boone's Gas Station · Visited link,"521 N 22nd St, Louisville, KY 40203",,(502) 778-8420,,3.4,"·
Diesel gas",38.267,-85.9271956,Convenience Stores in Louisville 40214
Thorntons · Visited link,"4154 Bardstown Rd, Louisville, KY 40218",thorntonsinc.com,(502) 499-0439,,3.0,,38.189392,-85.7875256,Convenience Stores in Louisville 40214
Thorntons · Visited link,"8405 National Turnpike, Louisville, KY 40214",thorntonsinc.com,(502) 375-5959,,3.6,,38.12752,-85.8926696,Convenience Stores in Louisville 40214
Highlands Mart · Visited link,"1351 Bardstown Rd, Louisville, KY 40204",,(502) 454-3931,,4.1,,38.2344336,-85.8572057,Convenience Stores in Louisville 40214
Tony's Convenient Mart · Visited link,"2532 W Broadway, Louisville, KY 40211",,,,4.0,,38.2491711,-85.9389603,Convenience Stores in Louisville 40214
Luck Star Petro · Visited link,"4527 Bardstown Rd, Louisville, KY 40218",,(502) 434-7361,,2.0,,38.1817232,-85.7712776,Convenience Stores in Louisville 40214
Murphy USA · Visited link,"2018 Bashford Manor Ln, Louisville, KY 40218",murphyusa.com,(502) 454-9770,,4.0,,38.1817232,-85.7712776,Convenience Stores in Louisville 40214
Dongar Food Mart & Deli · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,3.9,,38.2289426,-85.9019426,Convenience Stores in Louisville 40214
St Matthews Mini Mart · Visited link,"316 Wallace Ave, St Matthews, KY 40207",,(502) 749-2030,,3.6,,38.2520043,-85.8017808,Convenience Stores in Louisville 40214
24/7 Stop & Go · Visited link,"427 Warnock St, Louisville, KY 40217",,,,3.7,,38.2144815,-85.8955064,Convenience Stores in Louisville 40214
Speedway · Visited link,"7400 3rd Street Rd, Louisville, KY 40214",speedway.com,(502) 367-2381,,3.9,,38.2144815,-85.8955064,Convenience Stores in Louisville 40214
Scheler's Food Market · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,4.1,"·
Delivery",38.2144815,-85.8955064,Convenience Stores in Louisville 40214
LICKETY SPLIT FOOD AND GAS · Visited link,"5440 New Cut Rd, Louisville, KY 40214",,(502) 368-6444,,3.0,,38.2144815,-85.8955064,Convenience Stores in Louisville 40214
Murphy USA · Visited link,"185 Outer Loop, Louisville, KY 40214",murphyusa.com,(502) 364-9150,,3.3,,38.2144815,-85.8955064,Convenience Stores in Louisville 40214
Circle K · Visited link,"4301 Preston Hwy, Louisville, KY 40213",circlek.com,(502) 361-8500,,3.2,,38.2144815,-85.8955064,Convenience Stores in Louisville 40214
