name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Kroger · Visited link,"5533 New Cut Rd, Louisville, KY 40214",kroger.com,(502) 361-7446,,4.0,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2345158,-85.898236,Recently Closed Stores in Louisville 40214
Walmart Supercenter · Visited link,"175 Outer Loop, Louisville, KY 40214",walmart.com,(502) 361-0225,,3.8,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1287536,-85.9242935,Recently Closed Stores in Louisville 40214
Iroquois Manor Shopping Center · Visited link,"5330 S 3rd St, Louisville, KY 40214",bcwoodproperties.com,(859) 335-9663,,3.9,,38.1287536,-85.9242935,Recently Closed Stores in Louisville 40214
Dollar Tree · Visited link,"5532 New Cut Rd, Louisville, KY 40214",dollartree.com,(502) 912-6003,,4.2,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1287536,-85.9242935,Recently Closed Stores in Louisville 40214
Dollar General · Visited link,"7427 3rd Street Rd, Louisville, KY 40214",dollargeneral.com,(502) 785-5290,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1287536,-85.9242935,Recently Closed Stores in Louisville 40214
Family Dollar · Visited link,"5312 S 3rd St Iroquois Manor, Louisville, KY 40214",familydollar.com,(502) 653-5319,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.1287536,-85.9242935,Recently Closed Stores in Louisville 40214
Iroquois Food Mart · Visited link,"5105 New Cut Rd, Louisville, KY 40214",fb.me,(502) 384-1086,,3.8,,38.1287536,-85.9242935,Recently Closed Stores in Louisville 40214
Home Center Department Store KY #2 · Visited link,"1148 S 4th St, Louisville, KY 40203",,(502) 384-5385,,4.3,"·
In-store pickup
·
Delivery",38.2361451,-85.9055732,Recently Closed Stores in Louisville 40214
Walgreens · Visited link,"5201 S 3rd St, Louisville, KY 40214",walgreens.com,(502) 361-2349,,2.5,"Drugstore chain with health & beauty aids, prescriptions & photo services, plus mini-mart basics.",38.2361451,-85.9055732,Recently Closed Stores in Louisville 40214
Big Lots · Visited link,"5518 New Cut Rd, Louisville, KY 40214",local.biglots.com,(502) 361-1896,,4.2,"Chain selling a range of products such as housewares, grocery items & furniture.",38.2361451,-85.9055732,Recently Closed Stores in Louisville 40214
Rainbow Shops · Visited link,"5332 S 3rd St, Louisville, KY 40214",stores.rainbowshops.com,(502) 361-3301,,4.1,"Apparel chain offering fashionable clothing for women, men & kids, as well as shoes & accessories.",38.2361451,-85.9055732,Recently Closed Stores in Louisville 40214
Walgreens · Visited link,"5400 New Cut Rd, Louisville, KY 40214",walgreens.com,(502) 375-9949,,2.5,"Drugstore chain with health & beauty aids, prescriptions & photo services, plus mini-mart basics.",38.2361451,-85.9055732,Recently Closed Stores in Louisville 40214
Tienda Catracho · Visited link,"414 E Kenwood Dr, Louisville, KY 40214",,,,4.3,,38.2361451,-85.9055732,Recently Closed Stores in Louisville 40214
Family Dollar · Visited link,"Southland Shp Ctr, 6621 Southside Dr, Louisville, KY 40214",familydollar.com,(502) 822-7938,,3.7,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2361451,-85.9055732,Recently Closed Stores in Louisville 40214
