name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Shell · Visited link,"601 E Broadway, Louisville, KY 40202",find.shell.com,(502) 584-4024,,3.8,,38.245269,-85.8152728,Gas Stations in Louisville 40206
Sunoco · Visited link,"3130 Poplar Level Rd, Louisville, KY 40213",sunoco.com,(502) 822-1877,,3.4,,38.245269,-85.8152728,Gas Stations in Louisville 40206
Shell · Visited link,"2912 Brownsboro Rd, Louisville, KY 40206",find.shell.com,(502) 384-3232,,3.9,,38.2600582,-85.7590301,Gas Stations in Louisville 40206
Circle K · Visited link,"1630 Arthur St, Louisville, KY 40208",circlek.com,(502) 634-8917,,2.7,,38.222606,-85.8239208,Gas Stations in Louisville 40206
Thorntons · Visited link,"2007 Brownsboro Rd, Louisville, KY 40206",thorntonsinc.com,(502) 897-2951,,2.9,,38.2599397,-85.7789042,Gas Stations in Louisville 40206
Shell · Visited link,"300 S 1st St, Louisville, KY 40202",find.shell.com,(502) 584-8412,,2.9,,38.2529451,-85.824458,Gas Stations in Louisville 40206
Shell · Visited link,"1025 W Broadway, Louisville, KY 40203",find.shell.com,(502) 690-7365,,3.1,,38.2529451,-85.824458,Gas Stations in Louisville 40206
Shell · Visited link,"3002 River Rd, Louisville, KY 40207",find.shell.com,(502) 896-9154,,3.1,,38.2775111,-85.7706875,Gas Stations in Louisville 40206
Valero · Visited link,"1500 Mellwood Ave, Louisville, KY 40206",valero.com,(210) 345-2000,,4.0,,38.2775111,-85.7706875,Gas Stations in Louisville 40206
Speedway · Visited link,"1422 Poplar Level Rd, Louisville, KY 40217",speedway.com,(502) 637-7198,,3.5,"Gas-station & convenience-store chain with grab-&-go food, plus hot & cold beverages.",38.2194641,-85.8011121,Gas Stations in Louisville 40206
Kroger Fuel Center · Visited link,"1247 Goss Ave, Louisville, KY 40217",kroger.com,(502) 634-2789,,4.4,,38.2194641,-85.8011121,Gas Stations in Louisville 40206
bp · Visited link,"601 E Broadway, Louisville, KY 40202",bp.com,(502) 584-4024,,3.7,"·
Diesel gas",38.2194641,-85.8011121,Gas Stations in Louisville 40206
