name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
ALDI,,,,,,,38.257803,-85.8484315,Small Groceries in Louisville 40211
Kroger · Visited link,"2710 W Broadway, Louisville, KY 40211",kroger.com,(502) 778-3346,,3.5,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2485445,-85.9411124,Small Groceries in Louisville 40211
Happy Market · Visited link,"1201 Cecil Ave, Louisville, KY 40211",,(502) 775-8966,,4.1,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
Tiny Mart · Visited link,"3337 Greenwood Ave, Louisville, KY 40211",tiny-mart.edan.io,(502) 822-3616,,4.5,"·
In-store shopping",38.2485445,-85.9411124,Small Groceries in Louisville 40211
Market Zone 100 Inc · Visited link,"118 S 26th St, Louisville, KY 40212",market-zone-100-inc.edan.io,(502) 742-2066,,3.9,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
Broadway Food Mart · Visited link,"4134 W Broadway, Louisville, KY 40211",,,,4.1,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
West Food Mart · Visited link,"2200 W Market St, Louisville, KY 40212",,(502) 384-0327,,4.1,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
2 Brothers market · Visited link,"438 N 28th St, Louisville, KY 40212",,(502) 742-5494,,4.5,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
Green Store · Visited link,"301 S 18th St, Louisville, KY 40203",,(502) 585-2429,,4.0,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
Sunshine Grocery · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
Mr. Zee Corner Market · Visited link,"358 N 26th St, Louisville, KY 40212",mr-zee-corner-market.edan.io,(502) 772-1623,,4.6,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
41st food market · Visited link,"4105 W Market St, Louisville, KY 40212",,(502) 653-7395,,3.5,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
Kroger · Visited link,"520 N 35th St, Louisville, KY 40212",kroger.com,(502) 776-3713,,3.9,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2485445,-85.9411124,Small Groceries in Louisville 40211
Kader's Market · Visited link,"4100 W Muhammad Ali Blvd, Louisville, KY 40212",kaders-market.keeq.io,(502) 776-2111,,4.4,"·
In-store shopping",38.2485445,-85.9411124,Small Groceries in Louisville 40211
Save A Lot · Visited link,"2626 Portland Ave, Louisville, KY 40212",savealot.com,(502) 772-0705,,4.1,"·
In-store shopping
·
Delivery",38.2485445,-85.9411124,Small Groceries in Louisville 40211
5 Brothers Grocery & Smokeshop · Visited link,"1159 S 4th St, Louisville, KY 40203",,(502) 919-8483,,4.0,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
Save A Lot · Visited link,"1804 Dixie Hwy, Louisville, KY 40210",savealot.com,(502) 774-1464,,4.0,Discount supermarket chain carrying brand-name & private-label grocery items.,38.2485445,-85.9411124,Small Groceries in Louisville 40211
Scheler's Food Market · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,4.1,"·
Delivery",38.2485445,-85.9411124,Small Groceries in Louisville 40211
Alm Food Mart · Visited link,"3751 W Broadway, Louisville, KY 40211",,,,4.5,,38.2485445,-85.9411124,Small Groceries in Louisville 40211
