name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Saint George Community Center - Food Distribution Center · Visited link,"1205 S 26th St, Louisville, KY 40210",,(502) 776-0800,,5.0,,38.2375071,-85.9401739,Community Food Pantries in Louisville 40210
Community Ministries of Walnut Street Baptist Church Food Pantry · Visited link,"220 St Catherine St, Louisville, KY 40203",cmwsbc.org,(502) 589-3454,,4.4,,38.2375071,-85.9401739,Community Food Pantries in Louisville 40210
"Society Of Saint Vincent De Paul, Council Of Louisville, Ky - Food Distribution Center · Visited link","415 E St Catherine St, Louisville, KY 40203",,(502) 584-2480,,4.5,,38.2375071,-85.9401739,Community Food Pantries in Louisville 40210
Highlands Community Ministries - Food Distribution Center · Visited link,"1228 E Breckinridge St, Louisville, KY 40204",hcmlouisville.org,(502) 451-3695,,,,38.2375071,-85.9401739,Community Food Pantries in Louisville 40210
Newburg Community Action Center Food Pantry · Visited link,"4810 Exeter Ave, Louisville, KY 40218",louisvilleky.gov,(502) 574-1270,,3.0,,38.1807256,-85.8148825,Community Food Pantries in Louisville 40210
St George Community Center · Visited link,"1205 S 26th St, Louisville, KY 40210",episcopalky.org,(502) 775-6232,,4.2,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
Ujima Neighoborhood Place - Food Distribution Center · Visited link,"3610 Bohne Ave, Louisville, KY 40211",louisvilleky.gov,(502) 485-6710,,5.0,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
Walnut Street CSM - Food Distribution Center · Visited link,"1143 S 3rd St, Louisville, KY 40203",cmwsbc.org,(502) 589-3454,,4.3,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
Saint Augustine Church - Food Distribution Center · Visited link,"1310 W Broadway, Louisville, KY 40203",,(502) 584-4602,,4.0,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
Department for Community Based Services - Food Distribution Center · Visited link,"Louisville, KY 40202",,(502) 724-6906,,,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
Catholic Enrichment Center - Food Distribution Center · Visited link,"3146 W Broadway, Louisville, KY 40211",,(502) 776-0262,,3.0,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
New Zion Baptist Church - Food Distribution Center · Visited link,"1501 S 34th St, Louisville, KY 40211",,,,5.0,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
Darlynia - Food Distribution Center · Visited link,"Park Hill Houses, 1204E Moore Ct, Louisville, KY 40210",,,,,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
The Lord's Kitchen - Food Distribution Center · Visited link,"1811 Standard Ave, Louisville, KY 40210",thelordskitchen.com,(502) 964-3304,,4.7,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
Portland Avenue Community Trust - Food Distribution Center · Visited link,"2508 Portland Ave, Louisville, KY 40212",,(502) 774-4125,,5.0,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
Midwest Church of Christ - Food Distribution Center · Visited link,"2129 Garland Ave, Louisville, KY 40211",,(502) 774-3986,,1.0,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
The Lords Kitchen COH · Visited link,"1811 Standard Ave, Louisville, KY 40210",thelordskitchen.com,(502) 413-0198,,4.6,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
Sister Visitor Center - Choice Food Pantry · Visited link,"2235 W Market St, Louisville, KY 40212",cclou.org,,,4.8,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
City View Park - Food Distribution Center · Visited link,"720 W Muhammad Ali Blvd, Louisville, KY 40203",,,,,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
Open Hand Kitchen · Visited link,"Street, Louisville, KY 40215",svdplou.org,(502) 584-2480,,4.6,,38.237493,-85.9401286,Community Food Pantries in Louisville 40210
Forest Baptist Food Pantry - Food Distribution Center · Visited link,"4500 Petersburg Rd, Louisville, KY 40218",fbcnewburg.org,(502) 454-0189,,5.0,,38.1860843,-85.8131058,Community Food Pantries in Louisville 40210
Youth Alive Inc. - Food Distribution Center · Visited link,"1351 Catalpa St, Louisville, KY 40211",,,,,,38.2348229,-85.9459254,Community Food Pantries in Louisville 40210
West Broadway Church of Christ - Food Distribution Center · Visited link,"3921 W Broadway, Louisville, KY 40211",,(502) 776-8662,,,,38.2348229,-85.9459254,Community Food Pantries in Louisville 40210
Zion CDC Pantry - Food Distribution Center · Visited link,"2142 W Muhammad Ali Blvd, Louisville, KY 40212",,(502) 775-6404,,,,38.2348229,-85.9459254,Community Food Pantries in Louisville 40210
Neighborhood House · Visited link,"201 N 25th St, Louisville, KY 40212",nhky.org,(502) 774-2322,,4.4,,38.2348229,-85.9459254,Community Food Pantries in Louisville 40210
Neighborhood House - Food Distribution Center · Visited link,"201 N 25th St, Louisville, KY 40212",nhky.org,(502) 774-2322,,,,38.2348229,-85.9459254,Community Food Pantries in Louisville 40210
Eastern Area Community Ministries - Food Distribution Center · Visited link,"9104 Westport Rd, Louisville, KY 40242",eacmonline.org,(502) 426-2824,,5.0,,38.2823847,-85.7281167,Community Food Pantries in Louisville 40210
Loaves and Fishes Inc · Visited link,"500 E Caldwell St, Louisville, KY 40203",loavesandfishesinc.com,(502) 718-5264,,4.8,,38.2389189,-85.8906509,Community Food Pantries in Louisville 40210
The Hope Connect · Visited link,"2313 W Market St, Louisville, KY 40212",thehopebuss.org,,,,,38.2389189,-85.8906509,Community Food Pantries in Louisville 40210
Portland's Food Pantry · Visited link,"3713 W Market St, Louisville, KY 40212",,(502) 778-3641,,3.9,,38.2389189,-85.8906509,Community Food Pantries in Louisville 40210
Dare to Care Community Kitchen · Visited link,"1200 S 28th St, Louisville, KY 40211",daretocare.org,(502) 966-3821,,4.1,,38.2389189,-85.8906509,Community Food Pantries in Louisville 40210
Bank Street Food Bank · Visited link,"2214 Bank St, Louisville, KY 40212",bankstreetfood.org,(502) 754-1074,,4.2,,38.2389189,-85.8906509,Community Food Pantries in Louisville 40210
