name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
ALDI,"3442 Preston Hwy, Louisville, KY 40213",stores.aldi.us,(855) 955-2534,,4.5,"Retail chain selling a range of grocery items, meat & dairy.",38.194908,-85.802991,Ethnic Groceries in Louisville 40208
Pic Pac Southside Drive,"6629 Southside Dr, Louisville, KY 40214",facebook.com,(502) 366-9389,,4.2,"·
In-store pickup",38.1595779,-85.8362719,Ethnic Groceries in Louisville 40208
Foods World (Eastern Goods LLC) · Visited link,"307 W Woodlawn Ave, Louisville, KY 40214",,(347) 841-3893,,4.7,"·
In-store shopping",38.1595779,-85.8362719,Ethnic Groceries in Louisville 40208
African store · Visited link,"3908 Bardstown Rd, Louisville, KY 40218",,(502) 749-1234,,4.7,"·
In-store shopping",38.1947563,-85.7249077,Ethnic Groceries in Louisville 40208
Sunshine Grocery · Visited link,"125 E Oak St, Louisville, KY 40203",,(502) 561-9225,,4.4,,38.2345734,-85.826138,Ethnic Groceries in Louisville 40208
A-Chau Grocery Store · Visited link,"5107 S 3rd St, Louisville, KY 40214",,(502) 366-9830,,4.6,,38.1726842,-85.8394905,Ethnic Groceries in Louisville 40208
Teranga International African Market · Visited link,"3027 S 4th St, Louisville, KY 40208",,(502) 365-4610,,4.6,,38.1726842,-85.8394905,Ethnic Groceries in Louisville 40208
International Market · Visited link,"7100 Preston Hwy, Louisville, KY 40219",edan.io,(502) 964-4447,,4.1,,38.1491409,-85.7663898,Ethnic Groceries in Louisville 40208
Asian Bazaar International Market (नेपाली किराना पसल ) · Visited link,"2218 Hikes Ln suite, Louisville, KY 40218",facebook.com,(502) 690-2917,,4.1,,38.1999346,-85.7300738,Ethnic Groceries in Louisville 40208
Asian-Vietnam oriental food Market · Visited link,"5019 S 3rd St Rd, Louisville, KY 40214",asianorientalfoodmarket.com,(502) 361-7846,,4.8,"·
In-store shopping",38.1735685,-85.8391148,Ethnic Groceries in Louisville 40208
Thang-Long · Visited link,"4836 Southside Dr, Louisville, KY 40214",,(502) 368-9429,,4.5,,38.1735685,-85.8391148,Ethnic Groceries in Louisville 40208
Golden Key International Grocery Store · Visited link,"3821 Bardstown Rd, Louisville, KY 40218",goldenkeymarket.com,(502) 485-9009,,4.7,,38.196102,-85.7260234,Ethnic Groceries in Louisville 40208
ASIAN GROCERY LLC · Visited link,"7309 St Andrews Church Rd, Louisville, KY 40214",,(502) 915-0036,,4.3,,38.1546316,-85.874523,Ethnic Groceries in Louisville 40208
Viet Hoa Food Market · Visited link,"7100 Preston Hwy #107, Louisville, KY 40219",viet-hoa.com,(502) 964-4447,,4.3,"·
In-store shopping",38.1490232,-85.7665024,Ethnic Groceries in Louisville 40208
Al-Nahrain Supermarket · Visited link,"3327 Bardstown Rd #100, Louisville, KY 40218",facebook.com,(502) 618-2647,,4.2,,38.2069926,-85.7393034,Ethnic Groceries in Louisville 40208
Asian Food Mart(Dixie Oriental Supermarket) · Visited link,"3900 Bardstown Rd, Louisville, KY 40218",,(502) 473-1922,,4.7,"·
In-store shopping",38.2069926,-85.7393034,Ethnic Groceries in Louisville 40208
SAGARMATHA GROCERY LLC · Visited link,"4010 Bardstown Rd, Louisville, KY 40218",,(502) 365-1487,,5.0,,38.2069926,-85.7393034,Ethnic Groceries in Louisville 40208
Namaste Kamana Grocery · Visited link,"3825 Bardstown Rd, Louisville, KY 40218",,(502) 299-8445,,3.7,,38.2069926,-85.7393034,Ethnic Groceries in Louisville 40208
Oriental Supermarket · Visited link,"1211 Gilmore Ln, Louisville, KY 40213",,(502) 966-0400,,4.4,,38.1757318,-85.7838994,Ethnic Groceries in Louisville 40208
Bantu Star Food Market · Visited link,"1320 Berry Blvd, Louisville, KY 40215",,(502) 632-2882,,3.5,,38.1959595,-85.8561251,Ethnic Groceries in Louisville 40208
African Food Store · Visited link,"4314 Taylor Blvd, Louisville, KY 40215",,(502) 384-3667,,4.5,,38.1959595,-85.8561251,Ethnic Groceries in Louisville 40208
Ali's Food Mart · Visited link,"1444 Dixie Hwy, Louisville, KY 40210",,(502) 240-9567,,4.1,,38.1959595,-85.8561251,Ethnic Groceries in Louisville 40208
Pathivara International Grocery · Visited link,"7535 Outer Loop, Louisville, KY 40228",,(502) 398-5385,,4.8,,38.1387325,-85.6911771,Ethnic Groceries in Louisville 40208
Dongar Food Mart & Deli · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,3.9,,38.2289426,-85.8298448,Ethnic Groceries in Louisville 40208
Everest Supermarket Nepali-Indian Grocery store एभेरष्ट सुपरमार्केट · Visited link,"2200 Buechel Ave #101, Louisville, KY 40218",everestsupermarket.net,(502) 912-4432,,5.0,"·
In-store shopping",38.191782,-85.7173115,Ethnic Groceries in Louisville 40208
Brooks Groceries / Ethiopian African Grocery · Visited link,"2141 Buechel Bank Rd, Louisville, KY 40218",brooksgroceryky.com,(502) 491-1417,,5.0,,38.191782,-85.7173115,Ethnic Groceries in Louisville 40208
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.2415957,-85.8163981,Ethnic Groceries in Louisville 40208
Kabul Market · Visited link,"4904 Poplar Level Rd, Louisville, KY 40219",,(502) 804-8233,,5.0,,38.170753,-85.7570728,Ethnic Groceries in Louisville 40208
Supermercado Guanajuato #2 · Visited link,"6201 Preston Hwy Ste B, Louisville, KY 40219",supermercadoguanajuato.com,(502) 498-5088,,4.3,,38.170753,-85.7570728,Ethnic Groceries in Louisville 40208
Choi's Asian Food Market · Visited link,"607 Lyndon Ln, Louisville, KY 40222",facebook.com,(502) 426-4441,,4.8,,38.259651,-85.6760548,Ethnic Groceries in Louisville 40208
Jay Hind - International Grocery Store · Visited link,"1941 S Hurstbourne Pkwy, Louisville, KY 40220",,(502) 742-2025,,4.6,"·
In-store shopping",38.259651,-85.6760548,Ethnic Groceries in Louisville 40208
7th Street Food Mart · Visited link,"2517 7th Street Rd, Louisville, KY 40208",,(502) 636-0073,,5.0,,38.2143884,-85.8550402,Ethnic Groceries in Louisville 40208
