name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
"Society Of Saint Vincent De Paul, Council Of Louisville, Ky - Food Distribution Center · Visited link","415 E St Catherine St, Louisville, KY 40203",,(502) 584-2480,,4.5,,38.2573846,-85.8277345,Community Food Pantries in Louisville 40205
Neighborhood House · Visited link,"201 N 25th St, Louisville, KY 40212",nhky.org,(502) 774-2322,,4.4,,38.2619762,-85.8630267,Community Food Pantries in Louisville 40205
St. Vincent de Paul Louisville · Visited link,"1015 S Preston St, Louisville, KY 40203",svdplou.org,(502) 584-2480,,4.5,,38.2369111,-85.8201033,Community Food Pantries in Louisville 40205
Saint George Community Center - Food Distribution Center · Visited link,"1205 S 26th St, Louisville, KY 40210",,(502) 776-0800,,5.0,,38.2375071,-85.8680761,Community Food Pantries in Louisville 40205
Central Louisville Community Ministries · Visited link,"809 S 4th St, Louisville, KY 40203",centrallouisvillecm.org,(502) 587-1999,,4.8,,38.2438498,-85.830351,Community Food Pantries in Louisville 40205
Catholic Charities of Louisville Migration and Refugee Services · Visited link,"435 E Broadway, Louisville, KY 40202",cclou.org,(502) 636-9263,,4.6,,38.2438498,-85.830351,Community Food Pantries in Louisville 40205
Catholic Charities of Louisville · Visited link,"435 E Broadway, Louisville, KY 40202",cclou.org,(502) 637-9786,,4.4,,38.2438498,-85.830351,Community Food Pantries in Louisville 40205
Loaves and Fishes Inc · Visited link,"500 E Caldwell St, Louisville, KY 40203",loavesandfishesinc.com,(502) 718-5264,,4.8,,38.2438498,-85.830351,Community Food Pantries in Louisville 40205
Highlands Community Ministries · Visited link,"1228 E Breckinridge St, Louisville, KY 40204",hcmlouisville.org,(502) 451-3695,,4.8,,38.2438498,-85.830351,Community Food Pantries in Louisville 40205
United Crescent Hill Ministries · Visited link,"150 State St, Louisville, KY 40206",uchmlouky.org,(502) 893-0346,,4.7,,38.2557918,-85.7882328,Community Food Pantries in Louisville 40205
Community Ministries of Walnut Street Baptist Church Food Pantry · Visited link,"220 St Catherine St, Louisville, KY 40203",cmwsbc.org,(502) 589-3454,,4.4,,38.236927,-85.8293838,Community Food Pantries in Louisville 40205
