name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
ALDI,,,,,,,38.2369126,-85.8293838,Supermarkets/Full-Service Groceries in Louisville 40208
Kroger · Visited link,"1265 Goss Ave, Louisville, KY 40217",kroger.com,(502) 634-0724,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2369126,-85.8293838,Supermarkets/Full-Service Groceries in Louisville 40208
Kroger · Visited link,"3165 S 2nd St, Louisville, KY 40208",kroger.com,(502) 368-6075,,3.8,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2369126,-85.8293838,Supermarkets/Full-Service Groceries in Louisville 40208
ALDI · Visited link,"3442 Preston Hwy, Louisville, KY 40213",stores.aldi.us,(855) 955-2534,,4.5,"Retail chain selling a range of grocery items, meat & dairy.",38.2369126,-85.8293838,Supermarkets/Full-Service Groceries in Louisville 40208
Kroger · Visited link,"4211 S 3rd St, Louisville, KY 40214",kroger.com,(502) 368-3065,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2369126,-85.8293838,Supermarkets/Full-Service Groceries in Louisville 40208
Kroger · Visited link,"4211 S 3rd St, Louisville, KY 40214",kroger.com,(502) 368-3065,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2369126,-85.8293838,Supermarkets/Full-Service Groceries in Louisville 40208
Webb's Market · Visited link,"2710 W Broadway, Louisville, KY 40211",kroger.com,(502) 778-3346,,3.5,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2485445,-85.8690146,Supermarkets/Full-Service Groceries in Louisville 40208
Scheler's Food Market · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,4.1,"·
Delivery",38.2289827,-85.8299344,Supermarkets/Full-Service Groceries in Louisville 40208
Kroger · Visited link,"520 N 35th St, Louisville, KY 40212",kroger.com,(502) 776-3713,,3.9,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2703575,-85.8776406,Supermarkets/Full-Service Groceries in Louisville 40208
ValuMarket Mid City Mall · Visited link,"1250 Bardstown Rd #1, Louisville, KY 40204",valumarket.com,(502) 459-2221,,4.3,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2347644,-85.7898586,Supermarkets/Full-Service Groceries in Louisville 40208
Kader's Market · Visited link,"4100 W Muhammad Ali Blvd, Louisville, KY 40212",kaders-market.keeq.io,(502) 776-2111,,4.4,"·
In-store shopping",38.2577502,-85.8909323,Supermarkets/Full-Service Groceries in Louisville 40208
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.2415957,-85.8163981,Supermarkets/Full-Service Groceries in Louisville 40208
Kroger · Visited link,"4009 Poplar Level Rd, Louisville, KY 40213",kroger.com,(502) 454-3914,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2020134,-85.7798633,Supermarkets/Full-Service Groceries in Louisville 40208
Dongar Food Mart & Deli · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,3.9,,38.2289426,-85.8298448,Supermarkets/Full-Service Groceries in Louisville 40208
Save A Lot · Visited link,"2626 Portland Ave, Louisville, KY 40212",savealot.com,(502) 772-0705,,4.1,"·
In-store shopping
·
Delivery",38.2708787,-85.8636677,Supermarkets/Full-Service Groceries in Louisville 40208
Frank's Meat & Produce · Visited link,"3342 Preston Hwy, Louisville, KY 40213",franksmeatsandproduce.com,(502) 363-3989,,4.8,"·
In-store shopping
·
Curbside pickup",38.1984772,-85.8044461,Supermarkets/Full-Service Groceries in Louisville 40208
Kroger · Visited link,"2200 Brownsboro Rd, Louisville, KY 40206",kroger.com,(502) 897-1133,,3.8,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2578606,-85.7763335,Supermarkets/Full-Service Groceries in Louisville 40208
2 Brothers market · Visited link,"438 N 28th St, Louisville, KY 40212",,(502) 742-5494,,4.5,,38.2690037,-85.8668153,Supermarkets/Full-Service Groceries in Louisville 40208
Stop & Save Food Mart · Visited link,"2752 7th Street Rd, Louisville, KY 40215",,(502) 749-4012,,4.1,,38.211575,-85.8583585,Supermarkets/Full-Service Groceries in Louisville 40208
7 STAR FOOD MART · Visited link,"2121 Crums Ln, Louisville, KY 40216",,(502) 708-1067,,4.8,"·
In-store shopping",38.211575,-85.8583585,Supermarkets/Full-Service Groceries in Louisville 40208
Butchertown Grocery Bakery · Visited link,"743 E Main St, Louisville, KY 40202",instagram.com,(502) 742-8315 ext. 2,,4.6,,38.2547511,-85.8100019,Supermarkets/Full-Service Groceries in Louisville 40208
EZ Food Mart · Visited link,"1100 Algonquin Pkwy, Louisville, KY 40208",,(502) 690-3193,,4.7,"·
In-store pickup
·
Delivery",38.2137699,-85.8454149,Supermarkets/Full-Service Groceries in Louisville 40208
Mr. Zee Corner Market · Visited link,"358 N 26th St, Louisville, KY 40212",mr-zee-corner-market.edan.io,(502) 772-1623,,4.6,,38.2659587,-85.8652517,Supermarkets/Full-Service Groceries in Louisville 40208
Kroger Marketplace · Visited link,"4915A Dixie Hwy, Louisville, KY 40216",kroger.com,(502) 448-8215,,4.2,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1676681,-85.8984864,Supermarkets/Full-Service Groceries in Louisville 40208
Galan's Meat Market & Deli · Visited link,"2801 W Market St, Louisville, KY 40212",galansmeat.com,(502) 614-8514,,4.3,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2601313,-85.8697941,Supermarkets/Full-Service Groceries in Louisville 40208
Dollar General · Visited link,"2701 S 4th St, Louisville, KY 40208",dollargeneral.com,(502) 792-0689,,4.0,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2099776,-85.8359654,Supermarkets/Full-Service Groceries in Louisville 40208
Kroger · Visited link,"2440 Bardstown Rd, Louisville, KY 40205",kroger.com,(502) 459-9805,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.223086,-85.7593739,Supermarkets/Full-Service Groceries in Louisville 40208
Lucy Mae's Food Mart & Kitchen · Visited link,"2300 W Kentucky St suite 1, Louisville, KY 40210",,(502) 290-9291,,4.6,"·
Delivery",38.2421669,-85.8641023,Supermarkets/Full-Service Groceries in Louisville 40208
Dixie Food Mart · Visited link,"3512 Dixie Hwy, Louisville, KY 40216",,(502) 618-2450,,4.1,,38.2421669,-85.8641023,Supermarkets/Full-Service Groceries in Louisville 40208
Dino's Food Mart · Visited link,"2601 W Broadway, Louisville, KY 40211",,(502) 774-4333,,3.8,"·
Delivery",38.2421669,-85.8641023,Supermarkets/Full-Service Groceries in Louisville 40208
Oriental Supermarket · Visited link,"1211 Gilmore Ln, Louisville, KY 40213",,(502) 966-0400,,4.4,,38.1757318,-85.7838994,Supermarkets/Full-Service Groceries in Louisville 40208
